model,confidence,entry_c,entry_penetration_c,entry_end_minute,target_c,target_penetration_c,discovery_trades,discovery_avg_pnl_c,discovery_profit_factor,discovery_win_rate,discovery_avg_win_c,discovery_avg_loss_c,discovery_median_fill_minute,validation_trades,validation_avg_pnl_c,validation_profit_factor,validation_win_rate,validation_avg_win_c,validation_avg_loss_c,validation_median_fill_minute
p_btc_signal,0.1,40,2,10,90,0,473,-5.210359408033827,0.79296875,0.4587737843551797,43.5,-46.5,8.0,199,-11.22361809045226,0.6030391895494535,0.39195979899497485,43.5,-46.5,8.0
p_dual_stack,0.17500000000000002,25,1,12,90,0,254,-4.570866141732283,0.7929373996789727,0.2992125984251969,58.5,-31.5,10.0,112,-8.196428571428571,0.648881239242685,0.25892857142857145,58.5,-31.5,10.0
p_dual_stack,0.17500000000000002,25,1,12,90,1,254,-4.570866141732283,0.7929373996789727,0.2992125984251969,58.5,-31.5,10.0,112,-8.196428571428571,0.648881239242685,0.25892857142857145,58.5,-31.5,10.0
p_dual_stack,0.17500000000000002,25,1,12,90,2,254,-4.570866141732283,0.7929373996789727,0.2992125984251969,58.5,-31.5,10.0,112,-9.0,0.6190476190476191,0.25,58.5,-31.5,10.0
p_btc_signal,0.125,30,1,12,90,0,396,-4.909090909090909,0.7927615798731411,0.351010101010101,53.5,-36.5,10.0,202,-5.757425742574258,0.7604284684313524,0.3415841584158416,53.5,-36.5,10.0
p_btc_signal,0.125,30,1,12,90,1,396,-4.909090909090909,0.7927615798731411,0.351010101010101,53.5,-36.5,10.0,202,-5.757425742574258,0.7604284684313524,0.3415841584158416,53.5,-36.5,10.0
p_btc_signal,0.125,30,1,12,90,2,396,-4.909090909090909,0.7927615798731411,0.351010101010101,53.5,-36.5,10.0,202,-6.202970297029703,0.7438151707217338,0.33663366336633666,53.5,-36.5,10.0
p_btc_signal,0.275,40,2,10,85,1,92,-4.923913043478261,0.7927247769389156,0.4891304347826087,38.5,-46.5,9.0,70,-14.928571428571429,0.489247311827957,0.37142857142857144,38.5,-46.5,8.0
p_btc_signal,0.225,25,2,12,80,0,153,-4.310457516339869,0.7927078422127927,0.33986928104575165,48.5,-31.5,10.0,110,-7.5,0.6598639455782312,0.3,48.5,-31.5,10.0
p_btc_signal,0.225,25,2,12,80,1,153,-4.310457516339869,0.7927078422127927,0.33986928104575165,48.5,-31.5,10.0,110,-7.5,0.6598639455782312,0.3,48.5,-31.5,10.0
p_btc_signal,0.225,25,2,12,80,2,153,-4.310457516339869,0.7927078422127927,0.33986928104575165,48.5,-31.5,10.0,110,-7.5,0.6598639455782312,0.3,48.5,-31.5,10.0
p_market_blend,0.07500000000000001,25,1,8,90,0,117,-4.576923076923077,0.7926829268292683,0.29914529914529914,58.5,-31.5,8.0,39,-1.5,0.9285714285714286,0.3333333333333333,58.5,-31.5,8.0
p_market_blend,0.07500000000000001,25,1,8,90,1,117,-4.576923076923077,0.7926829268292683,0.29914529914529914,58.5,-31.5,8.0,39,-1.5,0.9285714285714286,0.3333333333333333,58.5,-31.5,8.0
p_market_blend,0.07500000000000001,25,1,8,90,2,117,-4.576923076923077,0.7926829268292683,0.29914529914529914,58.5,-31.5,8.0,39,-1.5,0.9285714285714286,0.3333333333333333,58.5,-31.5,8.0
p_kalshi_signal,0.17500000000000002,35,1,10,90,2,193,-5.126943005181347,0.7926663174436878,0.40414507772020725,48.5,-41.5,8.0,95,-13.078947368421053,0.5393883225208527,0.3157894736842105,48.5,-41.5,8.0
p_dual_stack,0.17500000000000002,25,2,10,85,0,132,-4.454545454545454,0.7925925925925926,0.3181818181818182,53.5,-31.5,9.0,58,-6.586206896551724,0.7042198993418506,0.29310344827586204,53.5,-31.5,9.0
p_dual_stack,0.17500000000000002,25,2,10,85,1,132,-4.454545454545454,0.7925925925925926,0.3181818181818182,53.5,-31.5,9.0,58,-8.051724137931034,0.6470143613000756,0.27586206896551724,53.5,-31.5,9.0
p_dual_stack,0.17500000000000002,25,2,10,85,2,132,-4.454545454545454,0.7925925925925926,0.3181818181818182,53.5,-31.5,9.0,58,-8.051724137931034,0.6470143613000756,0.27586206896551724,53.5,-31.5,9.0
p_market_blend,0.1,40,1,10,90,2,423,-5.223404255319149,0.7925059867586984,0.458628841607565,43.5,-46.5,8.0,157,-14.398089171974522,0.5186841264771639,0.35668789808917195,43.5,-46.5,8.0
p_kalshi_signal,0.30000000000000004,40,1,12,80,0,105,-4.595238095238095,0.7924731182795699,0.5238095238095238,33.5,-46.5,9.0,49,-12.214285714285714,0.5403225806451613,0.42857142857142855,33.5,-46.5,9.0
p_kalshi_signal,0.30000000000000004,40,1,12,80,1,105,-4.595238095238095,0.7924731182795699,0.5238095238095238,33.5,-46.5,9.0,49,-13.846938775510203,0.4968483500185391,0.40816326530612246,33.5,-46.5,9.0
p_kalshi_signal,0.30000000000000004,40,1,12,80,2,105,-4.595238095238095,0.7924731182795699,0.5238095238095238,33.5,-46.5,9.0,49,-13.846938775510203,0.4968483500185391,0.40816326530612246,33.5,-46.5,9.0
p_market_blend,0.17500000000000002,30,0,12,85,0,265,-4.745283018867925,0.792457501237828,0.37358490566037733,48.5,-36.5,10.0,112,-6.901785714285714,0.7098892850440983,0.3482142857142857,48.5,-36.5,10.0
p_market_blend,0.17500000000000002,30,0,12,85,1,265,-4.745283018867925,0.792457501237828,0.37358490566037733,48.5,-36.5,10.0,112,-6.901785714285714,0.7098892850440983,0.3482142857142857,48.5,-36.5,10.0
p_dual_stack,0.17500000000000002,20,1,12,85,2,212,-4.047169811320755,0.7924528301886793,0.2641509433962264,58.5,-26.5,10.0,97,-6.345360824742268,0.6861295257521672,0.23711340206185566,58.5,-26.5,11.0
p_btc_signal,0.25,20,0,12,55,2,99,-3.1666666666666665,0.7924528301886793,0.42424242424242425,28.5,-26.5,10.0,80,-1.75,0.8799313893653516,0.45,28.5,-26.5,10.5
p_market_blend,0.30000000000000004,35,1,12,80,0,89,-4.646067415730337,0.7924196787148594,0.4606741573033708,38.5,-41.5,10.0,29,-8.39655172413793,0.6548547129695251,0.41379310344827586,38.5,-41.5,11.0
p_market_blend,0.30000000000000004,35,1,12,80,1,89,-4.646067415730337,0.7924196787148594,0.4606741573033708,38.5,-41.5,10.0,29,-8.39655172413793,0.6548547129695251,0.41379310344827586,38.5,-41.5,11.0
p_market_blend,0.30000000000000004,35,1,12,80,2,89,-4.646067415730337,0.7924196787148594,0.4606741573033708,38.5,-41.5,10.0,29,-8.39655172413793,0.6548547129695251,0.41379310344827586,38.5,-41.5,11.0
p_btc_signal,0.275,25,0,12,65,0,89,-3.747191011235955,0.7924058512293807,0.42696629213483145,33.5,-31.5,10.0,75,-4.633333333333334,0.7492784992784993,0.41333333333333333,33.5,-31.5,10.0
p_btc_signal,0.275,25,0,12,65,1,89,-3.747191011235955,0.7924058512293807,0.42696629213483145,33.5,-31.5,10.0,75,-7.233333333333333,0.6335697399527187,0.37333333333333335,33.5,-31.5,10.0
p_btc_signal,0.275,25,0,12,65,2,89,-3.747191011235955,0.7924058512293807,0.42696629213483145,33.5,-31.5,10.0,75,-7.233333333333333,0.6335697399527187,0.37333333333333335,33.5,-31.5,10.0
p_market,0.25,40,1,12,90,0,181,-5.2292817679558015,0.7922975641869651,0.4585635359116022,43.5,-46.5,9.0,45,-2.5,0.8948106591865358,0.4888888888888889,43.5,-46.5,9.0
p_market,0.25,40,1,12,90,1,181,-5.2292817679558015,0.7922975641869651,0.4585635359116022,43.5,-46.5,9.0,45,-2.5,0.8948106591865358,0.4888888888888889,43.5,-46.5,9.0
p_btc_signal,0.1,25,0,12,90,1,418,-4.586124401913875,0.7922964407606046,0.29904306220095694,58.5,-31.5,10.0,191,-4.641361256544503,0.7899786780383795,0.29842931937172773,58.5,-31.5,10.0
p_btc_signal,0.1,25,0,12,90,2,418,-4.586124401913875,0.7922964407606046,0.29904306220095694,58.5,-31.5,10.0,191,-5.112565445026178,0.7703703703703704,0.2931937172774869,58.5,-31.5,10.0
p_kalshi_signal,0.15,40,1,12,90,0,410,-5.2317073170731705,0.7922115664051148,0.4585365853658537,43.5,-46.5,9.0,185,-13.41891891891892,0.5437000275709953,0.3675675675675676,43.5,-46.5,9.0
p_kalshi_signal,0.15,40,1,12,90,1,410,-5.2317073170731705,0.7922115664051148,0.4585365853658537,43.5,-46.5,9.0,185,-13.41891891891892,0.5437000275709953,0.3675675675675676,43.5,-46.5,9.0
p_market,0.125,25,0,10,90,1,204,-4.588235294117647,0.7922077922077922,0.29901960784313725,58.5,-31.5,9.0,73,-4.376712328767123,0.8011204481792717,0.3013698630136986,58.5,-31.5,9.0
p_market,0.125,25,0,10,90,2,204,-4.588235294117647,0.7922077922077922,0.29901960784313725,58.5,-31.5,9.0,73,-4.376712328767123,0.8011204481792717,0.3013698630136986,58.5,-31.5,9.0
p_btc_signal,0.275,25,0,12,70,0,89,-3.9719101123595504,0.7921810699588477,0.39325842696629215,38.5,-31.5,10.0,75,-8.166666666666666,0.6111111111111112,0.3333333333333333,38.5,-31.5,10.0
p_btc_signal,0.275,25,0,12,70,1,89,-3.9719101123595504,0.7921810699588477,0.39325842696629215,38.5,-31.5,10.0,75,-8.166666666666666,0.6111111111111112,0.3333333333333333,38.5,-31.5,10.0
p_dual_stack,0.15,40,0,10,85,1,362,-4.939226519337017,0.792153443766347,0.4889502762430939,38.5,-46.5,8.0,131,-13.408396946564885,0.5278225806451613,0.3893129770992366,38.5,-46.5,8.0
p_market,0.15,40,0,12,90,0,458,-5.2336244541484715,0.7921436004162331,0.4585152838427948,43.5,-46.5,9.0,133,-11.31203007518797,0.6005575467941059,0.39097744360902253,43.5,-46.5,9.0
p_kalshi_signal,0.17500000000000002,40,0,10,90,2,253,-5.235177865612648,0.7920885330821756,0.45849802371541504,43.5,-46.5,8.0,118,-15.228813559322035,0.49811478843736906,0.3474576271186441,43.5,-46.5,8.0
p_market_blend,0.17500000000000002,20,1,12,80,0,181,-3.958563535911602,0.7920174165457184,0.281767955801105,53.5,-26.5,10.0,83,-6.259036144578313,0.6838101034692635,0.25301204819277107,53.5,-26.5,11.0
p_market_blend,0.17500000000000002,20,1,12,80,1,181,-3.958563535911602,0.7920174165457184,0.281767955801105,53.5,-26.5,10.0,83,-6.259036144578313,0.6838101034692635,0.25301204819277107,53.5,-26.5,11.0
p_market_blend,0.17500000000000002,20,1,12,80,2,181,-3.958563535911602,0.7920174165457184,0.281767955801105,53.5,-26.5,10.0,83,-6.259036144578313,0.6838101034692635,0.25301204819277107,53.5,-26.5,11.0
p_btc_signal,0.2,25,0,10,75,0,107,-4.163551401869159,0.792016806722689,0.3644859813084112,43.5,-31.5,9.0,75,-2.5,0.870600414078675,0.38666666666666666,43.5,-31.5,9.0
p_btc_signal,0.2,25,0,10,75,1,107,-4.163551401869159,0.792016806722689,0.3644859813084112,43.5,-31.5,9.0,75,-2.5,0.870600414078675,0.38666666666666666,43.5,-31.5,9.0
p_btc_signal,0.2,25,0,10,75,2,107,-4.163551401869159,0.792016806722689,0.3644859813084112,43.5,-31.5,9.0,75,-2.5,0.870600414078675,0.38666666666666666,43.5,-31.5,9.0
p_market_blend,0.1,30,1,10,80,2,263,-4.56083650190114,0.7920062424137333,0.39923954372623577,43.5,-36.5,9.0,109,-7.876146788990826,0.6639921722113503,0.3577981651376147,43.5,-36.5,9.0
p_btc_signal,0.225,30,1,14,85,2,241,-4.757261410788382,0.7919804046085458,0.37344398340248963,48.5,-36.5,11.0,171,-5.681286549707602,0.7558124921452809,0.36257309941520466,48.5,-36.5,11.0
p_btc_signal,0.275,35,2,14,85,0,158,-4.917721518987341,0.7919678714859437,0.43037974683544306,43.5,-41.5,11.0,119,-9.357142857142858,0.6374145229566917,0.37815126050420167,43.5,-41.5,10.0
p_btc_signal,0.275,35,2,14,85,1,158,-4.917721518987341,0.7919678714859437,0.43037974683544306,43.5,-41.5,11.0,119,-9.357142857142858,0.6374145229566917,0.37815126050420167,43.5,-41.5,10.0
p_market_blend,0.15,35,0,14,90,2,458,-5.146288209606987,0.7919590449710932,0.4039301310043668,48.5,-41.5,10.0,180,-8.0,0.6929310160997975,0.37222222222222223,48.5,-41.5,10.0
p_market_blend,0.1,40,0,8,85,0,270,-4.944444444444445,0.7919588592800374,0.4888888888888889,38.5,-46.5,7.0,98,-15.275510204081632,0.48074921956295524,0.3673469387755102,38.5,-46.5,7.0
p_market,0.15,40,2,8,85,2,180,-4.944444444444445,0.7919588592800374,0.4888888888888889,38.5,-46.5,7.0,45,-23.833333333333332,0.3010752688172043,0.26666666666666666,38.5,-46.5,8.0
p_market_blend,0.275,40,0,10,85,0,90,-4.944444444444445,0.7919588592800374,0.4888888888888889,38.5,-46.5,8.0,27,-8.722222222222221,0.6623655913978495,0.4444444444444444,38.5,-46.5,9.0
p_market_blend,0.275,40,1,10,85,0,90,-4.944444444444445,0.7919588592800374,0.4888888888888889,38.5,-46.5,8.5,27,-8.722222222222221,0.6623655913978495,0.4444444444444444,38.5,-46.5,9.0
p_market,0.25,30,1,12,90,0,134,-4.932835820895522,0.7918438041253346,0.35074626865671643,53.5,-36.5,10.0,35,-0.5,0.9771689497716894,0.4,53.5,-36.5,10.0
p_market,0.25,30,1,12,90,1,134,-4.932835820895522,0.7918438041253346,0.35074626865671643,53.5,-36.5,10.0,35,-0.5,0.9771689497716894,0.4,53.5,-36.5,10.0
p_market,0.25,30,1,12,90,2,134,-4.932835820895522,0.7918438041253346,0.35074626865671643,53.5,-36.5,10.0,35,-3.0714285714285716,0.8661270236612703,0.37142857142857144,53.5,-36.5,10.0
p_btc_signal,0.275,25,0,10,80,0,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,46,-7.1521739130434785,0.6736111111111112,0.30434782608695654,48.5,-31.5,9.0
p_btc_signal,0.275,25,0,10,80,1,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,46,-7.1521739130434785,0.6736111111111112,0.30434782608695654,48.5,-31.5,9.0
p_btc_signal,0.275,25,0,10,80,2,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,46,-7.1521739130434785,0.6736111111111112,0.30434782608695654,48.5,-31.5,9.0
p_btc_signal,0.275,25,1,10,80,0,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,43,-7.313953488372093,0.6671957671957672,0.3023255813953488,48.5,-31.5,9.0
p_btc_signal,0.275,25,1,10,80,1,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,43,-7.313953488372093,0.6671957671957672,0.3023255813953488,48.5,-31.5,9.0
p_btc_signal,0.275,25,1,10,80,2,53,-4.330188679245283,0.7918367346938775,0.33962264150943394,48.5,-31.5,9.0,43,-7.313953488372093,0.6671957671957672,0.3023255813953488,48.5,-31.5,9.0
p_btc_signal,0.1,30,1,10,85,0,308,-4.762987012987013,0.7917524309745191,0.37337662337662336,48.5,-36.5,8.0,137,-7.339416058394161,0.6939117199391172,0.34306569343065696,48.5,-36.5,8.0
p_btc_signal,0.1,30,1,10,85,1,308,-4.762987012987013,0.7917524309745191,0.37337662337662336,48.5,-36.5,8.0,137,-7.95985401459854,0.671684479903658,0.3357664233576642,48.5,-36.5,8.0
p_market_blend,0.1,35,2,10,85,0,330,-4.924242424242424,0.7917200717764675,0.4303030303030303,43.5,-41.5,8.0,129,-11.189922480620154,0.580926114094934,0.35658914728682173,43.5,-41.5,8.0
p_market_blend,0.1,35,2,10,85,1,330,-4.924242424242424,0.7917200717764675,0.4303030303030303,43.5,-41.5,8.0,129,-11.848837209302326,0.5615318416523236,0.3488372093023256,43.5,-41.5,8.0
p_dual_stack,0.25,35,2,12,85,0,165,-4.924242424242424,0.7917200717764675,0.4303030303030303,43.5,-41.5,10.0,72,-10.805555555555555,0.5924567836563646,0.3611111111111111,43.5,-41.5,10.0
p_dual_stack,0.25,35,2,12,85,1,165,-4.924242424242424,0.7917200717764675,0.4303030303030303,43.5,-41.5,10.0,72,-10.805555555555555,0.5924567836563646,0.3611111111111111,43.5,-41.5,10.0
p_dual_stack,0.15,35,1,12,90,2,416,-5.153846153846154,0.7916828604741547,0.40384615384615385,48.5,-41.5,9.0,157,-9.971337579617835,0.6301677297424995,0.3503184713375796,48.5,-41.5,9.0
p_btc_signal,0.2,35,2,10,90,2,156,-5.153846153846154,0.7916828604741547,0.40384615384615385,48.5,-41.5,8.0,110,-7.954545454545454,0.6944298934869915,0.37272727272727274,48.5,-41.5,8.0
p_market,0.30000000000000004,35,0,10,90,0,52,-5.153846153846154,0.7916828604741547,0.40384615384615385,48.5,-41.5,9.0,9,-21.5,0.33390705679862304,0.2222222222222222,48.5,-41.5,9.0
p_market,0.30000000000000004,35,0,10,90,1,52,-5.153846153846154,0.7916828604741547,0.40384615384615385,48.5,-41.5,9.0,9,-21.5,0.33390705679862304,0.2222222222222222,48.5,-41.5,9.0
p_btc_signal,0.2,30,0,12,85,2,225,-4.766666666666667,0.7916059457883999,0.37333333333333335,48.5,-36.5,10.0,146,-3.8972602739726026,0.8267884322678843,0.3835616438356164,48.5,-36.5,9.0
p_market_blend,0.15,30,2,8,85,0,75,-4.766666666666667,0.7916059457883999,0.37333333333333335,48.5,-36.5,8.0,31,-11.82258064516129,0.5435865504358655,0.2903225806451613,48.5,-36.5,8.0
p_market_blend,0.15,30,2,8,85,1,75,-4.766666666666667,0.7916059457883999,0.37333333333333335,48.5,-36.5,8.0,31,-11.82258064516129,0.5435865504358655,0.2903225806451613,48.5,-36.5,8.0
p_market_blend,0.30000000000000004,30,1,12,85,0,75,-4.766666666666667,0.7916059457883999,0.37333333333333335,48.5,-36.5,10.0,26,-3.8076923076923075,0.8304794520547946,0.38461538461538464,48.5,-36.5,11.0
p_market_blend,0.30000000000000004,30,1,12,85,1,75,-4.766666666666667,0.7916059457883999,0.37333333333333335,48.5,-36.5,10.0,26,-3.8076923076923075,0.8304794520547946,0.38461538461538464,48.5,-36.5,11.0
p_btc_signal,0.30000000000000004,25,2,12,50,0,54,-2.7962962962962963,0.7915804002760525,0.5740740740740741,18.5,-31.5,10.0,55,-5.136363636363637,0.6550671550671551,0.5272727272727272,18.5,-31.5,10.0
p_btc_signal,0.275,40,2,14,90,0,168,-5.25,0.7915632754342432,0.4583333333333333,43.5,-46.5,10.0,124,-10.209677419354838,0.6320836965998257,0.4032258064516129,43.5,-46.5,10.0
p_btc_signal,0.275,40,2,14,90,1,168,-5.25,0.7915632754342432,0.4583333333333333,43.5,-46.5,10.0,124,-10.209677419354838,0.6320836965998257,0.4032258064516129,43.5,-46.5,10.0
p_dual_stack,0.17500000000000002,35,0,14,90,0,421,-5.157957244655582,0.7915326645226324,0.40380047505938244,48.5,-41.5,10.0,181,-7.19060773480663,0.719987091222031,0.3812154696132597,48.5,-41.5,10.0
p_dual_stack,0.17500000000000002,35,0,14,90,1,421,-5.157957244655582,0.7915326645226324,0.40380047505938244,48.5,-41.5,10.0,181,-7.19060773480663,0.719987091222031,0.3812154696132597,48.5,-41.5,10.0
p_market_blend,0.30000000000000004,30,0,12,90,0,77,-4.941558441558442,0.7915068493150685,0.35064935064935066,53.5,-36.5,10.0,28,-1.1428571428571428,0.9484286865431104,0.39285714285714285,53.5,-36.5,10.5
p_market_blend,0.30000000000000004,30,0,12,90,1,77,-4.941558441558442,0.7915068493150685,0.35064935064935066,53.5,-36.5,10.0,28,-1.1428571428571428,0.9484286865431104,0.39285714285714285,53.5,-36.5,10.5
p_market_blend,0.30000000000000004,30,0,12,90,2,77,-4.941558441558442,0.7915068493150685,0.35064935064935066,53.5,-36.5,10.0,28,-4.357142857142857,0.8143074581430746,0.35714285714285715,53.5,-36.5,10.5
p_market,0.15,25,2,10,85,0,151,-4.4801324503311255,0.7914932963476653,0.31788079470198677,53.5,-31.5,9.0,48,-10.25,0.5661375661375662,0.25,53.5,-31.5,9.0
p_market,0.15,25,2,10,85,1,151,-4.4801324503311255,0.7914932963476653,0.31788079470198677,53.5,-31.5,9.0,48,-10.25,0.5661375661375662,0.25,53.5,-31.5,9.0
p_market,0.15,25,2,10,85,2,151,-4.4801324503311255,0.7914932963476653,0.31788079470198677,53.5,-31.5,9.0,48,-10.25,0.5661375661375662,0.25,53.5,-31.5,9.0
p_kalshi_signal,0.30000000000000004,35,2,12,85,2,86,-4.930232558139535,0.7914925006147037,0.43023255813953487,43.5,-41.5,10.0,42,-13.166666666666666,0.5240963855421686,0.3333333333333333,43.5,-41.5,10.0
p_market_blend,0.30000000000000004,35,2,12,85,0,86,-4.930232558139535,0.7914925006147037,0.43023255813953487,43.5,-41.5,10.0,28,-8.107142857142858,0.6782423812898654,0.39285714285714285,43.5,-41.5,10.5
p_market_blend,0.30000000000000004,35,2,12,85,1,86,-4.930232558139535,0.7914925006147037,0.43023255813953487,43.5,-41.5,10.0,28,-8.107142857142858,0.6782423812898654,0.39285714285714285,43.5,-41.5,10.5
p_btc_signal,0.07500000000000001,20,2,8,70,0,83,-3.7289156626506026,0.7914420485175202,0.3253012048192771,43.5,-26.5,8.0,25,-9.7,0.5183714001986097,0.24,43.5,-26.5,8.0
p_btc_signal,0.07500000000000001,20,2,8,70,1,83,-3.7289156626506026,0.7914420485175202,0.3253012048192771,43.5,-26.5,8.0,25,-9.7,0.5183714001986097,0.24,43.5,-26.5,8.0
p_btc_signal,0.07500000000000001,20,2,8,70,2,83,-3.7289156626506026,0.7914420485175202,0.3253012048192771,43.5,-26.5,8.0,25,-9.7,0.5183714001986097,0.24,43.5,-26.5,8.0
p_kalshi_signal,0.2,20,0,12,90,0,145,-4.155172413793103,0.7914142288384974,0.2482758620689655,63.5,-26.5,10.0,87,-7.879310344827586,0.6251025430680885,0.20689655172413793,63.5,-26.5,11.0
p_kalshi_signal,0.2,20,0,12,90,1,145,-4.155172413793103,0.7914142288384974,0.2482758620689655,63.5,-26.5,10.0,87,-7.879310344827586,0.6251025430680885,0.20689655172413793,63.5,-26.5,11.0
p_kalshi_signal,0.2,20,0,12,90,2,145,-4.155172413793103,0.7914142288384974,0.2482758620689655,63.5,-26.5,10.0,87,-8.913793103448276,0.5819407008086254,0.19540229885057472,63.5,-26.5,11.0
p_dual_stack,0.1,25,0,10,90,1,251,-4.607569721115538,0.7913961038961039,0.29880478087649404,58.5,-31.5,9.0,98,-3.0306122448979593,0.8592750533049041,0.3163265306122449,58.5,-31.5,9.0
p_dual_stack,0.1,25,0,10,90,2,251,-4.607569721115538,0.7913961038961039,0.29880478087649404,58.5,-31.5,9.0,98,-3.0306122448979593,0.8592750533049041,0.3163265306122449,58.5,-31.5,9.0
p_market,0.15,35,0,14,90,0,483,-5.1645962732919255,0.7912901606425703,0.40372670807453415,48.5,-41.5,10.0,154,-7.01948051948052,0.7258084971464807,0.38311688311688313,48.5,-41.5,10.0
p_kalshi_signal,0.15,35,0,14,90,0,431,-5.165893271461717,0.7912427921803947,0.4037122969837587,48.5,-41.5,10.0,222,-9.472972972972974,0.6456314769567781,0.35585585585585583,48.5,-41.5,10.0
p_kalshi_signal,0.15,35,0,14,90,1,431,-5.165893271461717,0.7912427921803947,0.4037122969837587,48.5,-41.5,10.0,222,-9.472972972972974,0.6456314769567781,0.35585585585585583,48.5,-41.5,10.0
p_market_blend,0.07500000000000001,30,0,10,85,0,351,-4.7763532763532766,0.7912204234122042,0.3732193732193732,48.5,-36.5,8.0,131,-8.599236641221374,0.6492839352428393,0.3282442748091603,48.5,-36.5,8.0
p_market_blend,0.07500000000000001,30,0,10,85,1,351,-4.7763532763532766,0.7912204234122042,0.3732193732193732,48.5,-36.5,8.0,131,-9.248091603053435,0.6270586424503617,0.32061068702290074,48.5,-36.5,8.0
p_market,0.2,35,0,12,90,0,270,-5.166666666666667,0.7912145476315199,0.40370370370370373,48.5,-41.5,10.0,77,-7.603896103896104,0.706074297188755,0.37662337662337664,48.5,-41.5,10.0
p_market,0.2,35,0,12,90,1,270,-5.166666666666667,0.7912145476315199,0.40370370370370373,48.5,-41.5,10.0,77,-7.603896103896104,0.706074297188755,0.37662337662337664,48.5,-41.5,10.0
p_btc_signal,0.05,20,0,8,90,0,141,-4.159574468085107,0.7912068351726593,0.24822695035460993,63.5,-26.5,8.0,45,-4.5,0.7752497225305216,0.24444444444444444,63.5,-26.5,8.0
p_btc_signal,0.05,20,0,8,90,1,141,-4.159574468085107,0.7912068351726593,0.24822695035460993,63.5,-26.5,8.0,45,-4.5,0.7752497225305216,0.24444444444444444,63.5,-26.5,8.0
p_btc_signal,0.05,20,0,8,90,2,141,-4.159574468085107,0.7912068351726593,0.24822695035460993,63.5,-26.5,8.0,45,-4.5,0.7752497225305216,0.24444444444444444,63.5,-26.5,8.0
p_market_blend,0.15,40,0,12,85,0,440,-4.965909090909091,0.7911589008363202,0.48863636363636365,38.5,-46.5,9.0,156,-10.538461538461538,0.607168458781362,0.4230769230769231,38.5,-46.5,9.0
p_market,0.225,40,0,10,85,0,176,-4.965909090909091,0.7911589008363202,0.48863636363636365,38.5,-46.5,8.0,47,-6.712765957446808,0.7286021505376344,0.46808510638297873,38.5,-46.5,9.0
p_market_blend,0.275,40,2,10,85,0,88,-4.965909090909091,0.7911589008363202,0.48863636363636365,38.5,-46.5,9.0,23,-13.23913043478261,0.532258064516129,0.391304347826087,38.5,-46.5,9.0
p_btc_signal,0.07500000000000001,20,1,10,85,0,235,-4.074468085106383,0.7911440724179299,0.26382978723404255,58.5,-26.5,9.0,96,-8.791666666666666,0.5809334657398213,0.20833333333333334,58.5,-26.5,9.0
p_btc_signal,0.07500000000000001,20,1,10,85,1,235,-4.074468085106383,0.7911440724179299,0.26382978723404255,58.5,-26.5,9.0,96,-8.791666666666666,0.5809334657398213,0.20833333333333334,58.5,-26.5,9.0
p_btc_signal,0.07500000000000001,20,1,10,85,2,235,-4.074468085106383,0.7911440724179299,0.26382978723404255,58.5,-26.5,9.0,96,-8.791666666666666,0.5809334657398213,0.20833333333333334,58.5,-26.5,9.0
p_btc_signal,0.225,30,0,10,75,0,112,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,9.0,86,-7.72093023255814,0.6567588524166451,0.38372093023255816,38.5,-36.5,8.5
p_btc_signal,0.225,30,0,10,75,1,112,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,9.0,86,-7.72093023255814,0.6567588524166451,0.38372093023255816,38.5,-36.5,8.5
p_btc_signal,0.225,30,0,10,75,2,112,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,9.0,86,-7.72093023255814,0.6567588524166451,0.38372093023255816,38.5,-36.5,8.5
p_btc_signal,0.275,30,1,12,75,0,105,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,10.0,84,-6.142857142857143,0.7172602739726027,0.40476190476190477,38.5,-36.5,10.0
p_btc_signal,0.275,30,1,12,75,1,105,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,10.0,84,-7.035714285714286,0.6825141015310233,0.39285714285714285,38.5,-36.5,10.0
p_btc_signal,0.275,30,1,12,75,2,105,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,10.0,84,-7.928571428571429,0.649104320337197,0.38095238095238093,38.5,-36.5,10.0
p_market,0.17500000000000002,30,0,8,75,0,77,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,8.0,16,-22.4375,0.2434141201264489,0.1875,38.5,-36.5,8.0
p_market,0.17500000000000002,30,0,8,75,1,77,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,8.0,16,-22.4375,0.2434141201264489,0.1875,38.5,-36.5,8.0
p_market,0.17500000000000002,30,0,8,75,2,77,-4.357142857142857,0.791095890410959,0.42857142857142855,38.5,-36.5,8.0,16,-22.4375,0.2434141201264489,0.1875,38.5,-36.5,8.0
