rule,side_filter,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,total_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_early_low_c,avg_early_reclaim_c,avg_signed_btc_ret_1_5,avg_btc_range_1_5
low<=20_close45-65_green,BOTH,60,420,53.226190476190474,7.0,0.8428571428571429,0.8871031746031746,-2.654761904761905,-1115.0000000000002,-5.152380952380953,"-3.06,-1.85,-0.56,-5.15",1,10,-5.926829268292684,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,BOTH,70,420,53.226190476190474,7.0,0.7476190476190476,0.7603741496598639,-0.8928571428571431,-375.0000000000001,-2.704761904761906,"0.66,-2.70,-1.80,0.28",5,10,-5.730769230769231,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,BOTH,80,420,53.226190476190474,7.0,0.6619047619047619,0.665327380952381,-0.27380952380952395,-115.00000000000006,-3.942857142857144,"3.04,-3.94,-1.32,1.13",5,10,-6.6923076923076925,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,BOTH,85,420,53.226190476190474,7.0,0.6142857142857143,0.6261904761904762,-1.011904761904762,-425.00000000000006,-8.990476190476192,"2.51,-8.99,-1.32,3.75",5,10,-11.98076923076923,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,BOTH,90,420,53.226190476190474,7.0,0.580952380952381,0.5914021164021164,-0.9404761904761906,-395.00000000000006,-8.990476190476192,"3.23,-8.99,-1.70,3.70",5,10,-13.038461538461538,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,BOTH,99,420,53.226190476190474,7.0,0.5238095238095238,0.5376382876382876,-1.369047619047619,-575.0,-9.333333333333334,"1.34,-9.33,-2.22,4.73",3,10,-10.961538461538462,15.635476190476192,12.934999999999999,-6.071595238095082,109.25788095238134
low<=20_close45-65_green,YES,60,207,52.65217391304348,7.0,0.8405797101449275,0.8775362318840579,-2.2173913043478257,-458.99999999999994,-5.115384615384614,"-5.12,-1.92,2.65,-4.38",4,10,-10.071428571428571,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,YES,70,207,52.65217391304348,7.0,0.7584541062801933,0.7521739130434782,0.43961352657004843,91.00000000000003,-3.076923076923077,"0.08,-3.08,3.63,1.19",7,10,-13.0,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,YES,80,207,52.65217391304348,7.0,0.6570048309178744,0.6581521739130435,-0.09178743961352658,-19.0,-3.8461538461538463,"-0.12,-3.85,2.25,1.38",6,10,-14.304347826086957,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,YES,85,207,52.65217391304348,7.0,0.6183574879227053,0.6194373401534526,-0.09178743961352658,-19.0,-5.769230769230769,"-0.12,-5.77,0.69,4.85",7,10,-15.608695652173912,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,YES,90,207,52.65217391304348,7.0,0.5700483091787439,0.585024154589372,-1.3478260869565217,-279.0,-6.538461538461538,"-0.50,-6.54,0.29,1.38",7,10,-17.347826086956523,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,YES,99,207,52.65217391304348,7.0,0.4975845410628019,0.5318401405357926,-3.391304347826087,-702.0,-9.653846153846153,"-4.83,-9.65,-0.24,1.21",5,10,-18.130434782608695,15.84975845410628,12.98937198067633,-3.306859903381451,111.8404347826092
low<=20_close45-65_green,NO,60,213,53.78403755868545,7.0,0.8450704225352113,0.8964006259780908,-3.079812206572771,-656.0000000000002,-6.245283018867926,"-1.91,-0.34,-3.85,-6.25",1,10,-6.5,15.427230046948354,12.882159624413147,-8.758450704225229,106.74807511737119
low<=20_close45-65_green,NO,70,213,53.78403755868545,7.0,0.7370892018779343,0.7683433936955064,-2.1877934272300474,-466.0000000000001,-8.754716981132077,"0.31,0.60,-8.75,-0.96",5,10,-16.31578947368421,15.427230046948354,12.882159624413147,-8.758450704225229,106.74807511737119
low<=20_close45-65_green,NO,80,213,53.78403755868545,7.0,0.6666666666666666,0.6723004694835681,-0.4507042253521127,-96.0,-9.886792452830191,"5.13,0.79,-9.89,2.06",5,10,-15.263157894736842,15.427230046948354,12.882159624413147,-8.758450704225229,106.74807511737119
low<=20_close45-65_green,NO,85,213,53.78403755868545,7.0,0.6103286384976526,0.6327533830433583,-1.9061032863849765,-406.0,-8.754716981132077,"4.11,-7.04,-8.75,3.94",4,10,-12.894736842105264,15.427230046948354,12.882159624413147,-8.758450704225229,106.74807511737119
