rule,side,target_c,trades,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,settle_win_rate,touch_ema_after_entry,avg_entry_minute,avg_signal_ext_bps,avg_entry_ext_bps,avg_further_ext_bps,yes_share,table
ext15bps_further0bps_entry25c,NO,45,472,0.13983050847457626,0.5555555555555556,-18.70762711864407,-20.04237288135593,"-18.90,-16.99,-18.90,-20.04",0,10,-22.5,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,50,472,0.13559322033898305,0.5,-18.220338983050848,-19.491525423728813,"-18.64,-16.10,-18.64,-19.49",0,10,-22.22222222222222,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,55,472,0.13559322033898305,0.45454545454545453,-17.54237288135593,-18.940677966101696,"-18.01,-15.21,-18.01,-18.94",0,10,-21.944444444444443,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,60,472,0.1228813559322034,0.4166666666666667,-17.627118644067796,-18.89830508474576,"-18.39,-14.83,-18.39,-18.90",0,10,-22.0,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,65,472,0.11440677966101695,0.38461538461538464,-17.5635593220339,-18.940677966101696,"-18.94,-14.53,-17.84,-18.94",0,10,-21.75,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,70,472,0.1038135593220339,0.35714285714285715,-17.733050847457626,-19.06779661016949,"-19.07,-14.92,-18.47,-18.47",0,10,-23.25,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,75,472,0.09110169491525423,0.3333333333333333,-18.16737288135593,-19.279661016949152,"-19.28,-16.10,-19.28,-18.01",0,10,-23.125,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,80,472,0.0847457627118644,0.3125,-18.220338983050848,-19.576271186440678,"-18.90,-16.19,-19.58,-18.22",0,10,-23.0,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,85,472,0.07415254237288135,0.29411764705882354,-18.697033898305083,-19.95762711864407,"-19.96,-16.36,-19.96,-18.52",0,10,-22.875,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,NO,99,472,0.06991525423728813,0.25252525252525254,-18.078389830508474,-19.966101694915253,"-19.13,-15.77,-19.97,-17.45",0,10,-22.525,0.06991525423728813,0.1228813559322034,5.237288135593221,20.362121871810892,21.57177188103942,1.209650009228531,0.0,rule_side
ext15bps_further0bps_entry25c,YES,45,486,0.1748971193415638,0.5555555555555556,-17.12962962962963,-17.991803278688526,"-16.15,-16.82,-17.99,-17.56",0,10,-20.5,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,50,486,0.16872427983539096,0.5,-16.56378600823045,-17.62295081967213,"-15.16,-16.74,-17.62,-16.74",0,10,-20.0,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,55,486,0.15843621399176955,0.45454545454545453,-16.286008230452676,-17.33606557377049,"-15.08,-16.82,-17.34,-15.91",0,10,-20.11111111111111,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,60,486,0.1440329218106996,0.4166666666666667,-16.358024691358025,-17.131147540983605,"-15.66,-16.57,-17.13,-16.07",0,10,-22.0,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,65,486,0.13991769547325103,0.38461538461538464,-15.905349794238683,-17.008196721311474,"-14.88,-15.87,-17.01,-15.87",0,10,-21.75,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,70,486,0.13168724279835392,0.35714285714285715,-15.781893004115226,-16.9672131147541,"-14.67,-15.17,-16.97,-16.32",0,10,-21.5,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,75,486,0.11728395061728394,0.3333333333333333,-16.203703703703702,-17.62295081967213,"-15.78,-15.08,-17.62,-16.32",0,10,-21.25,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,80,486,0.11316872427983539,0.3125,-15.946502057613168,-17.131147540983605,"-15.16,-15.74,-17.13,-15.74",0,10,-21.0,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,85,486,0.10493827160493827,0.29411764705882354,-16.080246913580247,-17.33606557377049,"-15.25,-15.17,-17.34,-16.57",0,10,-20.75,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further0bps_entry25c,YES,99,486,0.09465020576131687,0.25252525252525254,-15.62962962962963,-16.885245901639344,"-14.45,-15.18,-16.89,-16.00",0,10,-20.05,0.09465020576131687,0.1522633744855967,5.1646090534979425,20.03276834743163,21.01751371019774,0.9847453627661059,1.0,rule_side
ext15bps_further10bps_entry20c,NO,45,29,0.034482758620689655,0.4444444444444444,-18.448275862068964,-20.0,"-20.00,-20.00,-13.57,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,50,29,0.034482758620689655,0.4,-18.275862068965516,-20.0,"-20.00,-20.00,-12.86,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,55,29,0.034482758620689655,0.36363636363636365,-18.103448275862068,-20.0,"-20.00,-20.00,-12.14,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,60,29,0.034482758620689655,0.3333333333333333,-17.93103448275862,-20.0,"-20.00,-20.00,-11.43,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,65,29,0.034482758620689655,0.3076923076923077,-17.75862068965517,-20.0,"-20.00,-20.00,-10.71,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,70,29,0.034482758620689655,0.2857142857142857,-17.586206896551722,-20.0,"-20.00,-20.00,-10.00,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,75,29,0.034482758620689655,0.26666666666666666,-17.413793103448278,-20.0,"-20.00,-20.00,-9.29,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,80,29,0.034482758620689655,0.25,-17.24137931034483,-20.0,"-20.00,-20.00,-8.57,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,85,29,0.034482758620689655,0.23529411764705882,-17.06896551724138,-20.0,"-20.00,-20.00,-7.86,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry20c,NO,99,29,0.034482758620689655,0.20202020202020202,-16.586206896551722,-20.0,"-20.00,-20.00,-5.86,-20.00",0,9,-20.0,0.034482758620689655,0.034482758620689655,4.896551724137931,26.600125275517964,45.01738624515881,18.417260969640843,0.0,rule_side
ext15bps_further10bps_entry21c,NO,45,30,0.03333333333333333,0.4666666666666667,-19.5,-21.0,"-21.00,-21.00,-15.38,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,50,30,0.03333333333333333,0.42,-19.333333333333332,-21.0,"-21.00,-21.00,-14.75,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,55,30,0.03333333333333333,0.38181818181818183,-19.166666666666668,-21.0,"-21.00,-21.00,-14.12,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,60,30,0.03333333333333333,0.35,-19.0,-21.0,"-21.00,-21.00,-13.50,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,65,30,0.03333333333333333,0.3230769230769231,-18.833333333333332,-21.0,"-21.00,-21.00,-12.88,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,70,30,0.03333333333333333,0.3,-18.666666666666668,-21.0,"-21.00,-21.00,-12.25,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,75,30,0.03333333333333333,0.28,-18.5,-21.0,"-21.00,-21.00,-11.62,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,80,30,0.03333333333333333,0.2625,-18.333333333333332,-21.0,"-21.00,-21.00,-11.00,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,85,30,0.03333333333333333,0.24705882352941178,-18.166666666666668,-21.0,"-21.00,-21.00,-10.38,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,NO,99,30,0.03333333333333333,0.21212121212121213,-17.7,-21.0,"-21.00,-21.00,-8.62,-21.00",0,9,-21.0,0.03333333333333333,0.03333333333333333,4.833333333333333,26.444117977557838,44.77357737428403,18.329459396726186,0.0,rule_side
ext15bps_further10bps_entry21c,YES,45,25,0.08,0.4666666666666667,-17.4,-21.0,"-14.57,-21.00,-13.50,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,50,25,0.08,0.42,-17.0,-21.0,"-13.86,-21.00,-12.67,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,55,25,0.04,0.38181818181818183,-18.8,-21.0,"-13.14,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,60,25,0.0,0.35,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,65,25,0.0,0.3230769230769231,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,70,25,0.0,0.3,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,75,25,0.0,0.28,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,80,25,0.0,0.2625,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,85,25,0.0,0.24705882352941178,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry21c,YES,99,25,0.0,0.21212121212121213,-21.0,-21.0,"-21.00,-21.00,-21.00,-21.00",0,8,-21.0,0.0,0.12,4.96,21.662323264533924,38.787635762715425,17.1253124981815,1.0,rule_side
ext15bps_further10bps_entry22c,NO,45,31,0.03225806451612903,0.4888888888888889,-20.548387096774192,-22.0,"-22.00,-22.00,-16.38,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,50,31,0.03225806451612903,0.44,-20.387096774193548,-22.0,"-22.00,-22.00,-15.75,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,55,31,0.03225806451612903,0.4,-20.225806451612904,-22.0,"-22.00,-22.00,-15.12,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,60,31,0.03225806451612903,0.36666666666666664,-20.06451612903226,-22.0,"-22.00,-22.00,-14.50,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,65,31,0.03225806451612903,0.3384615384615385,-19.903225806451612,-22.0,"-22.00,-22.00,-13.88,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,70,31,0.03225806451612903,0.3142857142857143,-19.741935483870968,-22.0,"-22.00,-22.00,-13.25,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,75,31,0.03225806451612903,0.29333333333333333,-19.580645161290324,-22.0,"-22.00,-22.00,-12.62,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,80,31,0.03225806451612903,0.275,-19.419354838709676,-22.0,"-22.00,-22.00,-12.00,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,85,31,0.03225806451612903,0.25882352941176473,-19.258064516129032,-22.0,"-22.00,-22.00,-11.38,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,NO,99,31,0.03225806451612903,0.2222222222222222,-18.806451612903224,-22.0,"-22.00,-22.00,-9.62,-22.00",0,9,-22.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry22c,YES,45,26,0.07692307692307693,0.4888888888888889,-18.53846153846154,-22.0,"-15.57,-22.00,-15.57,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,50,26,0.07692307692307693,0.44,-18.153846153846153,-22.0,"-14.86,-22.00,-14.86,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,55,26,0.038461538461538464,0.4,-19.884615384615383,-22.0,"-14.14,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,60,26,0.0,0.36666666666666664,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,65,26,0.0,0.3384615384615385,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,70,26,0.0,0.3142857142857143,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,75,26,0.0,0.29333333333333333,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,80,26,0.0,0.275,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,85,26,0.0,0.25882352941176473,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry22c,YES,99,26,0.0,0.2222222222222222,-22.0,-22.0,"-22.00,-22.00,-22.00,-22.00",0,8,-22.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,NO,45,31,0.03225806451612903,0.5111111111111111,-21.548387096774192,-23.0,"-23.00,-23.00,-17.38,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,50,31,0.03225806451612903,0.46,-21.387096774193548,-23.0,"-23.00,-23.00,-16.75,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,55,31,0.03225806451612903,0.41818181818181815,-21.225806451612904,-23.0,"-23.00,-23.00,-16.12,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,60,31,0.03225806451612903,0.38333333333333336,-21.06451612903226,-23.0,"-23.00,-23.00,-15.50,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,65,31,0.03225806451612903,0.35384615384615387,-20.903225806451612,-23.0,"-23.00,-23.00,-14.88,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,70,31,0.03225806451612903,0.32857142857142857,-20.741935483870968,-23.0,"-23.00,-23.00,-14.25,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,75,31,0.03225806451612903,0.30666666666666664,-20.580645161290324,-23.0,"-23.00,-23.00,-13.62,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,80,31,0.03225806451612903,0.2875,-20.419354838709676,-23.0,"-23.00,-23.00,-13.00,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,85,31,0.03225806451612903,0.27058823529411763,-20.258064516129032,-23.0,"-23.00,-23.00,-12.38,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,NO,99,31,0.03225806451612903,0.23232323232323232,-19.806451612903224,-23.0,"-23.00,-23.00,-10.62,-23.00",0,9,-23.0,0.03225806451612903,0.03225806451612903,4.774193548387097,27.147348521611544,47.59955017700412,20.452201655392567,0.0,rule_side
ext15bps_further10bps_entry23c,YES,45,26,0.07692307692307693,0.5111111111111111,-19.53846153846154,-23.0,"-16.57,-23.00,-16.57,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,50,26,0.07692307692307693,0.46,-19.153846153846153,-23.0,"-15.86,-23.00,-15.86,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,55,26,0.038461538461538464,0.41818181818181815,-20.884615384615383,-23.0,"-15.14,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,60,26,0.0,0.38333333333333336,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,65,26,0.0,0.35384615384615387,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,70,26,0.0,0.32857142857142857,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,75,26,0.0,0.30666666666666664,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,80,26,0.0,0.2875,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,85,26,0.0,0.27058823529411763,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry23c,YES,99,26,0.0,0.23232323232323232,-23.0,-23.0,"-23.00,-23.00,-23.00,-23.00",0,8,-23.0,0.0,0.11538461538461539,4.923076923076923,22.029999443740795,38.97285477940848,16.94285533566769,1.0,rule_side
ext15bps_further10bps_entry24c,NO,45,33,0.09090909090909091,0.5333333333333333,-19.90909090909091,-24.0,"-24.00,-18.38,-18.38,-18.38",0,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,50,33,0.09090909090909091,0.48,-19.454545454545453,-24.0,"-24.00,-17.75,-17.75,-17.75",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,55,33,0.09090909090909091,0.43636363636363634,-19.0,-24.0,"-24.00,-17.12,-17.12,-17.12",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,60,33,0.06060606060606061,0.4,-20.363636363636363,-24.0,"-24.00,-24.00,-16.50,-16.50",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,65,33,0.06060606060606061,0.36923076923076925,-20.060606060606062,-24.0,"-24.00,-24.00,-15.88,-15.88",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,70,33,0.06060606060606061,0.34285714285714286,-19.757575757575758,-24.0,"-24.00,-24.00,-15.25,-15.25",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,75,33,0.06060606060606061,0.32,-19.454545454545453,-24.0,"-24.00,-24.00,-14.62,-14.62",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,80,33,0.06060606060606061,0.3,-19.151515151515152,-24.0,"-24.00,-24.00,-14.00,-14.00",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
ext15bps_further10bps_entry24c,NO,85,33,0.06060606060606061,0.2823529411764706,-18.848484848484848,-24.0,"-24.00,-24.00,-13.38,-13.38",1,9,-24.0,0.06060606060606061,0.09090909090909091,4.696969696969697,27.001256694569605,47.342845363015094,20.3415886684455,0.0,rule_side
