kind,pred,threshold,cost_lo,cost_hi,target,trades,win_rate,avg_entry_c,avg_pnl_c,total_unit_pnl_c,avg_win_c,avg_loss_c,pf,min_q,q,pos_weeks,weeks,min_week,yes_share,final_balance_c,account_pnl_c,max_dd_c
ml,pred_focus_hit99_hgb,0.68,0.55,0.65,95,83,0.6385542168674698,57.036144578313255,-2.8734939759036187,-238.50000000000034,31.518867924528294,-63.63333333333333,0.8750654793085383,-13.928571428571434,"-13.93,9.17,-13.83,7.60",3,8,-25.300000000000004,0.4457831325301205,5870.0,-5630.0,-8196.0
ml,pred_focus_hit99_hgb,0.68,0.55,0.65,99,83,0.6265060240963856,57.036144578313255,-1.512048192771086,-125.50000000000014,35.53846153846154,-63.66129032258065,0.9364073980238156,-11.833333333333334,"-11.83,7.50,-11.74,10.60",4,8,-23.700000000000006,0.4457831325301205,7021.5,-4478.5,-7902.5
ml,pred_focus_hit99_hgb,0.69,0.55,0.65,80,75,0.72,56.98666666666667,-5.886666666666667,-441.5,16.592592592592595,-63.69047619047619,0.6699065420560748,-13.342105263157896,"-13.34,12.82,-13.13,-10.11",2,8,-37.166666666666664,0.4666666666666667,4810.5,-6689.5,-8169.5
ml,pred_focus_hit99_hgb,0.69,0.55,0.65,85,75,0.6933333333333334,56.98666666666667,-4.553333333333338,-341.50000000000034,21.63461538461538,-63.76086956521739,0.7671326287078075,-14.657894736842112,"-14.66,13.08,-9.97,-6.78",2,8,-35.5,0.4666666666666667,5407.5,-6092.5,-7138.0
ml,pred_focus_hit99_hgb,0.69,0.55,0.65,90,75,0.6666666666666666,56.98666666666667,-3.486666666666667,-261.5,26.62,-63.7,0.8357927786499215,-16.5,"-16.50,17.55,-11.55,-3.44",2,8,-33.833333333333336,0.4666666666666667,6084.5,-5415.5,-6733.5
ml,pred_focus_hit99_hgb,0.69,0.55,0.65,95,75,0.6266666666666667,56.98666666666667,-3.953333333333337,-296.5000000000003,31.585106382978722,-63.607142857142854,0.8335204941044357,-18.868421052631586,"-18.87,17.03,-13.66,-0.11",2,8,-32.166666666666664,0.4666666666666667,5530.0,-5970.0,-7527.0
ml,pred_focus_hit99_hgb,0.69,0.55,0.65,99,75,0.6133333333333333,56.98666666666667,-2.7666666666666684,-207.50000000000014,35.608695652173914,-63.63793103448276,0.8875643457057708,-16.973684210526315,"-16.97,15.18,-11.55,2.56",3,8,-30.833333333333332,0.4666666666666667,6250.5,-5249.5,-7388.5
ml,pred_focus_hit99_hgb,0.7,0.55,0.65,80,66,0.7424242424242424,57.01515151515151,-4.12121212121212,-271.99999999999994,16.479591836734695,-63.5,0.7480314960629922,-8.999999999999996,"-7.26,2.44,-2.88,-9.00",2,8,-63.5,0.4393939393939394,6422.0,-5078.0,-6418.0
ml,pred_focus_hit99_hgb,0.7,0.55,0.65,85,66,0.7121212121212122,57.01515151515151,-2.9848484848484893,-197.00000000000028,21.521276595744677,-63.60526315789474,0.8369880016549439,-8.735294117647063,"-8.74,6.56,-4.44,-5.56",4,8,-63.5,0.4393939393939394,7172.0,-4328.0,-5519.5
ml,pred_focus_hit99_hgb,0.7,0.55,0.65,90,66,0.6818181818181818,57.01515151515151,-2.1515151515151514,-142.0,26.5,-63.54761904761905,0.8935931060322218,-10.794117647058824,"-10.79,10.68,-6.63,-2.12",4,8,-63.5,0.4393939393939394,7614.0,-3886.0,-6158.5
ml,pred_focus_hit99_hgb,0.7,0.55,0.65,95,66,0.6363636363636364,57.01515151515151,-3.0606060606060645,-202.00000000000026,31.452380952380945,-63.458333333333336,0.8673670387393301,-13.441176470588243,"-13.44,14.79,-9.44,-4.63",3,8,-63.5,0.4393939393939394,6724.0,-4776.0,-6860.0
ml,pred_focus_hit99_hgb,0.7,0.55,0.65,99,66,0.6212121212121212,57.01515151515151,-2.0151515151515182,-133.0000000000002,35.47560975609756,-63.5,0.9162204724409448,-11.323529411764708,"-11.32,12.26,-7.19,-2.13",4,8,-63.5,0.4393939393939394,7241.0,-4259.0,-6785.5
ml,pred_focus_hit99_hgb,0.71,0.55,0.65,80,55,0.7454545454545455,57.163636363636364,-4.027272727272726,-221.49999999999991,16.32926829268293,-63.642857142857146,0.7514029180695848,-12.214285714285714,"4.79,-12.21,-0.14,-8.88",3,8,-64.5,0.4727272727272727,7041.5,-4458.5,-6822.5
ml,pred_focus_hit99_hgb,0.71,0.55,0.65,85,55,0.7090909090909091,57.163636363636364,-3.3909090909090946,-186.5000000000002,21.371794871794865,-63.75,0.8171568627450978,-9.000000000000002,"3.00,-9.00,-2.29,-5.42",3,8,-64.5,0.4727272727272727,7333.5,-4166.5,-5846.5
ml,pred_focus_hit99_hgb,0.71,0.55,0.65,90,55,0.6727272727272727,57.163636363636364,-3.118181818181818,-171.5,26.33783783783784,-63.666666666666664,0.8503490401396161,-8.884615384615383,"0.50,-5.79,1.29,-8.88",2,8,-64.5,0.4727272727272727,7423.5,-4076.5,-5396.0
ml,pred_focus_hit99_hgb,0.71,0.55,0.65,95,55,0.6181818181818182,57.163636363636364,-4.93636363636364,-271.5000000000002,31.264705882352935,-63.54761904761905,0.7965530161109028,-13.115384615384615,"-2.71,-2.57,-1.93,-13.12",2,8,-64.5,0.4727272727272727,5975.5,-5524.5,-7133.5
ml,pred_focus_hit99_hgb,0.71,0.55,0.65,99,55,0.6,57.163636363636364,-4.2636363636363654,-234.5000000000001,35.28787878787879,-63.59090909090909,0.8323802716225875,-10.961538461538462,"-0.14,-7.07,0.64,-10.96",3,8,-64.5,0.4727272727272727,6263.5,-5236.5,-7258.0
ml,pred_focus_hit99_hgb,0.72,0.55,0.65,80,40,0.775,57.025000000000006,-1.5249999999999992,-60.99999999999997,16.338709677419356,-63.05555555555556,0.892511013215859,-15.9,"8.40,-15.90,8.90,-7.50",4,7,-23.5,0.425,9554.5,-1945.5,-4725.0
ml,pred_focus_hit99_hgb,0.72,0.55,0.65,85,40,0.725,57.025000000000006,-1.9000000000000032,-76.00000000000013,21.39655172413793,-63.31818181818182,0.8908829863603731,-12.900000000000006,"4.40,-12.90,4.90,-4.00",4,7,-21.000000000000004,0.425,9130.0,-2370.0,-4342.5
ml,pred_focus_hit99_hgb,0.72,0.55,0.65,90,40,0.675,57.025000000000006,-2.7749999999999995,-110.99999999999997,26.35185185185185,-63.26923076923077,0.8650455927051671,-9.9,"-0.60,-9.90,8.90,-9.50",3,7,-19.0,0.425,8540.0,-2960.0,-4951.0
ml,pred_focus_hit99_hgb,0.72,0.55,0.65,95,40,0.625,57.025000000000006,-4.150000000000004,-166.00000000000014,31.179999999999993,-63.03333333333333,0.8244315177154942,-6.900000000000006,"-6.60,-6.90,3.40,-6.50",3,7,-16.500000000000004,0.425,7390.5,-4109.5,-6066.0
ml,pred_focus_hit99_hgb,0.72,0.55,0.65,99,40,0.6,57.025000000000006,-4.125000000000002,-165.00000000000009,35.208333333333336,-63.125,0.8366336633663366,-4.5000000000000036,"-4.20,-4.50,-3.70,-4.10",3,7,-14.500000000000004,0.425,7346.5,-4153.5,-6362.0
ml,pred_focus_hit99_hgb,0.73,0.55,0.65,80,37,0.7567567567567568,57.02702702702701,-2.9864864864864864,-110.5,16.321428571428573,-63.05555555555556,0.8052863436123349,-19.27777777777778,"8.40,-19.28,7.83,-10.17",3,6,-23.5,0.40540540540540543,8811.5,-2688.5,-4842.5
ml,pred_focus_hit99_hgb,0.73,0.55,0.65,85,37,0.7027027027027027,57.02702702702701,-3.797297297297301,-140.50000000000014,21.38461538461538,-63.31818181818182,0.7982770997846373,-16.500000000000007,"4.40,-16.50,2.83,-6.83",3,6,-21.000000000000004,0.40540540540540543,8246.0,-3254.0,-4581.0
ml,pred_focus_hit99_hgb,0.73,0.55,0.65,90,37,0.6486486486486487,57.02702702702701,-5.148648648648648,-190.5,26.333333333333332,-63.26923076923077,0.7683890577507598,-13.722222222222221,"-0.60,-13.72,6.72,-13.50",2,6,-19.0,0.40540540540540543,7448.5,-4051.5,-5400.5
ml,pred_focus_hit99_hgb,0.73,0.55,0.65,95,37,0.6216216216216216,57.02702702702701,-4.472972972972977,-165.50000000000014,31.239130434782602,-63.142857142857146,0.8127828054298641,-10.94444444444445,"-6.60,-10.94,10.61,-10.72",2,6,-16.500000000000004,0.40540540540540543,7388.0,-4112.0,-5894.5
ml,pred_focus_hit99_hgb,0.73,0.55,0.65,99,37,0.5945945945945946,57.02702702702701,-4.662162162162165,-172.5000000000001,35.27272727272727,-63.233333333333334,0.8181338956246705,-8.722222222222225,"-4.20,-8.72,2.72,-8.50",2,6,-14.500000000000004,0.40540540540540543,7418.0,-4082.0,-5899.0
ml,pred_focus_hit99_hgb,0.74,0.55,0.65,80,31,0.7741935483870968,57.06451612903226,-1.6290322580645158,-50.49999999999999,16.375000000000004,-63.357142857142854,0.886133032694476,-23.875,"6.88,-23.88,16.62,-6.79",4,5,-12.285714285714286,0.3870967741935484,9995.0,-1505.0,-4547.0
ml,pred_focus_hit99_hgb,0.74,0.55,0.65,85,31,0.7419354838709677,57.06451612903226,-0.5000000000000048,-15.50000000000015,21.3695652173913,-63.375,0.9694280078895461,-21.375000000000007,"11.25,-21.38,11.00,-3.21",4,5,-9.071428571428578,0.3870967741935484,10472.0,-1028.0,-4863.5
ml,pred_focus_hit99_hgb,0.74,0.55,0.65,90,31,0.6774193548387096,57.06451612903226,-2.596774193548387,-80.5,26.30952380952381,-63.3,0.872827804107425,-18.875,"4.37,-18.88,15.38,-12.50",3,5,-19.0,0.3870967741935484,9231.0,-2269.0,-4252.5
ml,pred_focus_hit99_hgb,0.74,0.55,0.65,95,31,0.6451612903225806,57.06451612903226,-2.2741935483871005,-70.50000000000011,31.199999999999996,-63.13636363636363,0.8984881209503238,-16.375000000000007,"-3.75,-16.38,19.75,-9.64",3,5,-16.500000000000004,0.3870967741935484,9227.0,-2273.0,-4809.5
ml,pred_focus_hit99_hgb,0.74,0.55,0.65,99,31,0.6129032258064516,57.06451612903226,-2.887096774193552,-89.50000000000011,35.23684210526316,-63.25,0.8820816864295126,-14.375000000000004,"-1.25,-14.38,10.87,-7.36",3,5,-14.500000000000004,0.3870967741935484,8813.5,-2686.5,-4514.5
ml,pred_focus_hit99_hgb,0.52,0.55,0.7,80,387,0.6925064599483204,56.95607235142119,-8.055555555555555,-3117.5,16.55223880597015,-63.47478991596638,0.5872774210630833,-13.221649484536082,"-8.95,-13.22,-5.03,-4.99",0,8,-16.15625,0.5012919896640827,-7.999999999999986,-11508.0,-12518.5
ml,pred_focus_hit99_hgb,0.52,0.55,0.7,85,387,0.661498708010336,56.95607235142119,-7.22868217054264,-2797.5000000000014,21.578125,-63.52290076335878,0.6638226281319474,-13.582474226804125,"-9.06,-13.58,-3.12,-3.11",0,8,-15.98837209302326,0.5012919896640827,-13.000000000000071,-11513.0,-12851.0
ml,pred_focus_hit99_hgb,0.52,0.55,0.7,90,387,0.6382428940568475,56.95607235142119,-6.01421188630491,-2327.5,26.572874493927124,-63.50714285714286,0.7382184231245079,-13.427835051546392,"-7.72,-13.43,-2.35,-0.51",0,8,-15.290697674418608,0.5012919896640827,-23.000000000000007,-11523.0,-13171.0
ml,pred_focus_hit99_hgb,0.52,0.55,0.7,95,387,0.6098191214470284,56.95607235142119,-5.523255813953492,-2137.5000000000014,31.5635593220339,-63.48675496688742,0.7770301987169457,-13.582474226804125,"-6.58,-13.58,-0.90,-0.98",1,8,-14.825581395348843,0.5012919896640827,-8.000000000000163,-11508.0,-13466.0
ml,pred_focus_hit99_hgb,0.52,0.55,0.7,99,387,0.5839793281653747,56.95607235142119,-5.642118863049098,-2183.500000000001,35.54867256637168,-63.462732919254655,0.7862980181061904,-12.500000000000002,"-7.25,-12.50,-1.32,-1.45",0,8,-12.779069767441866,0.5012919896640827,-30.5,-11530.5,-13773.0
ml,pred_focus_hit99_hgb,0.53,0.55,0.7,80,362,0.6850828729281768,56.9475138121547,-8.640883977900552,-3128.0,16.56048387096774,-63.46491228070175,0.5676572218382862,-14.225274725274724,"-9.81,-14.23,-3.98,-6.48",0,8,-17.928571428571427,0.494475138121547,-49.49999999999999,-11549.5,-12560.0
ml,pred_focus_hit99_hgb,0.53,0.55,0.7,85,362,0.6602209944751382,56.9475138121547,-7.328729281767958,-2653.000000000001,21.56694560669456,-63.47560975609756,0.6601985270573166,-13.016483516483518,"-10.19,-13.02,-2.14,-3.87",1,8,-15.98837209302326,0.494475138121547,-23.000000000000007,-11523.0,-12861.0
