rule,side,btc_ret_bin,ema15_bin,ema15_slope_bin,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m6_low20-30_close45-65_green,YES,flat,above>150,slope_with>75,75,22,53.54545454545455,7.5,0.7727272727272727,0.713939393939394,4.409090909090909,-6.6,"-2.00,19.00,-6.60,7.83",6,9,-55.00000000000001,-2.251363636364245,439.37927950504405,127.24648333434611,26.5
m6_low20-30_close45-65_green,YES,flat,above>150,slope_with>75,80,22,53.54545454545455,7.5,0.7272727272727273,0.6693181818181818,4.636363636363637,-19.6,"1.33,24.00,-19.60,12.00",6,9,-55.00000000000001,-2.251363636364245,439.37927950504405,127.24648333434611,26.5
m6_low20-30_close45-65_green,YES,flat,above>150,slope_with>75,85,22,53.54545454545455,7.5,0.7272727272727273,0.6299465240641712,8.272727272727273,-17.6,"4.67,29.00,-17.60,16.17",7,9,-55.00000000000001,-2.251363636364245,439.37927950504405,127.24648333434611,26.5
m6_low20-30_close50-70_green,NO,flat,above0-50,slope_flat,65,26,57.19230769230769,7.5,0.7692307692307693,0.8798816568047337,-7.192307692307693,-14.428571428571429,"-14.43,-12.83,-1.33,-0.14",5,10,-33.333333333333336,0.9830769230762738,20.711755440172755,3.210557204547513,25.346153846153847
m6_low20-30_close50-70_green,NO,flat,above0-50,slope_flat,70,26,57.19230769230769,7.5,0.7692307692307693,0.817032967032967,-3.346153846153847,-10.857142857142858,"-10.86,-9.50,2.83,4.14",6,10,-31.666666666666668,0.9830769230762738,20.711755440172755,3.210557204547513,25.346153846153847
m6_low20-30_close50-70_green,NO,flat,above0-50,slope_flat,75,26,57.19230769230769,7.5,0.7307692307692307,0.7625641025641026,-2.384615384615386,-18.666666666666668,"-7.29,-18.67,7.00,8.43",6,10,-30.0,0.9830769230762738,20.711755440172755,3.210557204547513,25.346153846153847
m6_low20-30_close50-70_green,NO,flat,above0-50,slope_flat,80,26,57.19230769230769,7.5,0.7307692307692307,0.7149038461538462,1.269230769230768,-16.166666666666668,"-3.71,-16.17,11.17,12.71",6,10,-28.333333333333332,0.9830769230762738,20.711755440172755,3.210557204547513,25.346153846153847
m6_low20-30_close50-70_green,NO,flat,above0-50,slope_flat,85,26,57.19230769230769,7.5,0.6923076923076923,0.6728506787330317,1.6538461538461529,-13.66666666666667,"-12.29,-13.67,15.33,17.00",6,10,-58.0,0.9830769230762738,20.711755440172755,3.210557204547513,25.346153846153847
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_against25-75,65,20,59.35,7.5,0.95,0.9130769230769231,2.4,-6.199999999999998,"2.20,8.20,-6.20,5.40",7,10,-22.499999999999996,2.8125000000003637,-108.99573520252052,-40.55750535203951,25.95
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_against25-75,70,20,59.35,7.5,0.95,0.8478571428571429,7.15,-2.1999999999999984,"7.20,13.20,-2.20,10.40",9,10,-19.999999999999996,2.8125000000003637,-108.99573520252052,-40.55750535203951,25.95
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_against25-75,75,20,59.35,7.5,0.85,0.7913333333333333,4.4,-11.8,"12.20,-11.80,1.80,15.40",7,10,-17.499999999999996,2.8125000000003637,-108.99573520252052,-40.55750535203951,25.95
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_against25-75,80,20,59.35,7.5,0.8,0.7418750000000001,4.65,-8.8,"17.20,-8.80,5.80,4.40",7,10,-61.0,2.8125000000003637,-108.99573520252052,-40.55750535203951,25.95
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_against25-75,85,20,59.35,7.5,0.75,0.6982352941176471,4.4,-8.6,"22.20,-5.80,9.80,-8.60",6,10,-61.0,2.8125000000003637,-108.99573520252052,-40.55750535203951,25.95
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_flat,65,20,55.9,8.0,0.95,0.86,5.85,-3.6,"8.20,-3.60,12.60,6.20",7,8,-7.333333333333333,-1.5844999999997527,-87.1145179581974,-13.104514944169205,25.25
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_flat,70,20,55.9,8.0,0.8,0.7985714285714286,0.09999999999999964,-13.6,"-0.80,-13.60,3.60,11.20",4,8,-26.5,-1.5844999999997527,-87.1145179581974,-13.104514944169205,25.25
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_flat,75,20,55.9,8.0,0.75,0.7453333333333333,0.34999999999999964,-10.6,"3.20,-10.60,-7.40,16.20",5,8,-28.333333333333332,-1.5844999999997527,-87.1145179581974,-13.104514944169205,25.25
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_flat,80,20,55.9,8.0,0.75,0.69875,4.1,-7.6,"7.20,-7.60,-4.40,21.20",6,8,-26.666666666666668,-1.5844999999997527,-87.1145179581974,-13.104514944169205,25.25
m6_low20-30_close50-70_green,YES,flat,below50-150,slope_flat,85,20,55.9,8.0,0.65,0.6576470588235294,-0.6500000000000004,-21.6,"11.20,-21.60,-18.40,26.20",6,8,-61.5,-1.5844999999997527,-87.1145179581974,-13.104514944169205,25.25
m6_low20-30_close50-70_green,YES,flat,below0-50,slope_flat,65,33,58.54545454545455,8.0,0.8484848484848485,0.9006993006993007,-3.393939393939394,-9.125,"-1.89,-4.13,-9.12,1.38",6,10,-25.499999999999996,-0.3403030303026863,-23.528830559518113,-3.438016854601852,26.060606060606062
m6_low20-30_close50-70_green,YES,flat,below0-50,slope_flat,70,33,58.54545454545455,8.0,0.7878787878787878,0.8363636363636364,-3.393939393939394,-8.5,"2.56,-8.50,-5.38,-3.00",5,10,-22.999999999999996,-0.3403030303026863,-23.528830559518113,-3.438016854601852,26.060606060606062
m6_low20-30_close50-70_green,YES,flat,below0-50,slope_flat,75,33,58.54545454545455,8.0,0.7272727272727273,0.7806060606060606,-4.0,-9.666666666666666,"-9.67,-4.75,-1.63,0.75",4,10,-56.0,-0.3403030303026863,-23.528830559518113,-3.438016854601852,26.060606060606062
m6_low20-30_close50-70_green,YES,flat,below0-50,slope_flat,80,33,58.54545454545455,8.0,0.696969696969697,0.7318181818181818,-2.787878787878788,-15.222222222222221,"-15.22,-1.00,2.12,4.50",4,10,-59.0,-0.3403030303026863,-23.528830559518113,-3.438016854601852,26.060606060606062
m6_low20-30_close50-70_green,YES,flat,below0-50,slope_flat,85,33,58.54545454545455,8.0,0.696969696969697,0.6887700534759359,0.696969696969697,-12.444444444444445,"-12.44,2.75,5.87,8.25",5,10,-59.0,-0.3403030303026863,-23.528830559518113,-3.438016854601852,26.060606060606062
m6_low20-30_close50-70_green,YES,flat,above0-50,slope_flat,65,33,58.27272727272727,8.0,0.8484848484848485,0.8965034965034965,-3.121212121212121,-14.888888888888893,"-14.89,-2.50,0.38,6.00",6,10,-25.0,-0.1072727272731947,27.65317088247133,5.44106259239528,27.151515151515152
m6_low20-30_close50-70_green,YES,flat,above0-50,slope_flat,70,33,58.27272727272727,8.0,0.8181818181818182,0.8324675324675325,-1.0000000000000002,-11.555555555555559,"-11.56,-6.87,4.75,11.00",6,10,-23.999999999999996,-0.1072727272731947,27.65317088247133,5.44106259239528,27.151515151515152
m6_low20-30_close50-70_green,YES,flat,above0-50,slope_flat,75,33,58.27272727272727,8.0,0.7575757575757576,0.776969696969697,-1.4545454545454553,-16.555555555555557,"-16.56,-3.12,9.13,6.62",5,10,-21.499999999999996,-0.1072727272731947,27.65317088247133,5.44106259239528,27.151515151515152
m6_low20-30_close50-70_green,YES,flat,above0-50,slope_flat,80,33,58.27272727272727,8.0,0.6666666666666666,0.7284090909090909,-4.93939393939394,-13.77777777777778,"-13.78,-9.37,3.50,1.00",4,10,-59.0,-0.1072727272731947,27.65317088247133,5.44106259239528,27.151515151515152
m6_low20-30_close50-70_green,YES,flat,above0-50,slope_flat,85,33,58.27272727272727,8.0,0.6666666666666666,0.6855614973262032,-1.6060606060606069,-11.000000000000004,"-11.00,-6.25,7.25,4.75",5,10,-59.0,-0.1072727272731947,27.65317088247133,5.44106259239528,27.151515151515152
m6_low20-30_close50-70_green,YES,flat,above>150,slope_with>75,65,20,57.25,8.0,0.95,0.8807692307692307,4.5,-5.6,"10.00,4.20,-5.60,9.40",8,9,-18.5,-3.2239999999997964,431.7390951561953,123.39914349669452,26.35
m6_low20-30_close50-70_green,YES,flat,above>150,slope_with>75,70,20,57.25,8.0,0.95,0.8178571428571428,9.25,-1.6,"15.00,9.20,-1.60,14.40",8,9,-16.0,-3.2239999999997964,431.7390951561953,123.39914349669452,26.35
m6_low20-30_close50-70_green,YES,flat,above>150,slope_with>75,75,20,57.25,8.0,0.9,0.7633333333333333,10.25,2.4,"20.00,14.20,2.40,4.40",7,9,-55.00000000000001,-3.2239999999997964,431.7390951561953,123.39914349669452,26.35
m6_low20-30_close50-70_green,YES,flat,above>150,slope_with>75,80,20,57.25,8.0,0.85,0.715625,10.75,-9.6,"25.00,19.20,-9.60,8.40",7,9,-55.00000000000001,-3.2239999999997964,431.7390951561953,123.39914349669452,26.35
m6_low20-30_close50-70_green,YES,flat,above>150,slope_with>75,85,20,57.25,8.0,0.85,0.6735294117647059,15.0,-6.6,"30.00,24.20,-6.60,12.40",7,9,-55.00000000000001,-3.2239999999997964,431.7390951561953,123.39914349669452,26.35
m6_low25-35_close35-55_green,NO,flat,below0-50,slope_flat,65,35,45.6,7.0,0.5428571428571428,0.7015384615384616,-10.314285714285715,-24.555555555555557,"-2.00,-24.56,-5.75,-8.44",4,10,-54.0,-5.675714285714327,-24.857655783798172,-5.406076350145407,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,below0-50,slope_flat,70,35,45.6,7.0,0.5428571428571428,0.6514285714285715,-7.6,-22.88888888888889,"1.33,-22.89,-2.62,-5.67",5,10,-54.0,-5.675714285714327,-24.857655783798172,-5.406076350145407,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,below0-50,slope_flat,75,35,45.6,7.0,0.5142857142857142,0.608,-7.0285714285714285,-21.22222222222222,"4.67,-21.22,0.50,-11.22",5,10,-54.0,-5.675714285714327,-24.857655783798172,-5.406076350145407,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,below0-50,slope_flat,80,35,45.6,7.0,0.45714285714285713,0.5700000000000001,-9.028571428571428,-19.555555555555557,"-0.89,-19.56,-6.37,-9.00",3,10,-54.0,-5.675714285714327,-24.857655783798172,-5.406076350145407,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,below0-50,slope_flat,85,35,45.6,7.0,0.4,0.5364705882352941,-11.6,-17.88888888888889,"-7.56,-17.89,-3.87,-16.22",2,10,-54.0,-5.675714285714327,-24.857655783798172,-5.406076350145407,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,above0-50,slope_flat,65,35,44.08571428571429,7.0,0.5714285714285714,0.6782417582417583,-6.942857142857143,-11.555555555555555,"-11.56,-5.89,-4.38,-5.67",3,10,-54.0,-3.0040000000001914,21.437998108021358,4.616639373760179,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,above0-50,slope_flat,70,35,44.08571428571429,7.0,0.5428571428571428,0.6297959183673469,-6.085714285714285,-10.0,"-8.78,-3.11,-10.00,-2.89",2,10,-54.0,-3.0040000000001914,21.437998108021358,4.616639373760179,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,above0-50,slope_flat,75,35,44.08571428571429,7.0,0.4857142857142857,0.5878095238095239,-7.6571428571428575,-16.875,"-6.00,-8.67,-16.88,-0.11",4,10,-54.0,-3.0040000000001914,21.437998108021358,4.616639373760179,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,above0-50,slope_flat,80,35,44.08571428571429,7.0,0.4857142857142857,0.5510714285714287,-5.228571428571429,-15.0,"-3.22,-6.44,-15.00,2.67",5,10,-54.0,-3.0040000000001914,21.437998108021358,4.616639373760179,30.714285714285715
m6_low25-35_close35-55_green,NO,flat,above0-50,slope_flat,85,35,44.08571428571429,7.0,0.4857142857142857,0.518655462184874,-2.8,-13.125,"-0.44,-4.22,-13.12,5.44",5,10,-54.0,-3.0040000000001914,21.437998108021358,4.616639373760179,30.714285714285715
m6_low25-35_close35-55_green,YES,flat,below50-150,slope_flat,65,23,44.21739130434783,7.0,0.6521739130434783,0.6802675585284281,-1.826086956521739,-25.166666666666668,"-1.83,-25.17,7.20,14.00",5,8,-45.333333333333336,-0.3891304347827985,-81.90574052384498,-11.34096620035764,30.956521739130434
m6_low25-35_close35-55_green,YES,flat,below50-150,slope_flat,70,23,44.21739130434783,7.0,0.6521739130434783,0.6316770186335404,1.434782608695652,-23.5,"1.50,-23.50,11.20,18.17",5,8,-45.333333333333336,-0.3891304347827985,-81.90574052384498,-11.34096620035764,30.956521739130434
m6_low25-35_close35-55_green,YES,flat,below50-150,slope_flat,75,23,44.21739130434783,7.0,0.5652173913043478,0.5895652173913044,-1.826086956521739,-21.833333333333332,"4.83,-21.83,0.20,9.83",5,8,-45.333333333333336,-0.3891304347827985,-81.90574052384498,-11.34096620035764,30.956521739130434
m6_low25-35_close35-55_green,YES,flat,below50-150,slope_flat,80,23,44.21739130434783,7.0,0.4782608695652174,0.5527173913043478,-5.956521739130435,-20.166666666666668,"-5.17,-20.17,3.20,-0.17",4,8,-45.333333333333336,-0.3891304347827985,-81.90574052384498,-11.34096620035764,30.956521739130434
m6_low25-35_close35-55_green,YES,flat,below50-150,slope_flat,85,23,44.21739130434783,7.0,0.43478260869565216,0.5202046035805626,-7.260869565217392,-18.5,"-2.67,-18.50,-10.80,2.33",4,8,-45.333333333333336,-0.3891304347827985,-81.90574052384498,-11.34096620035764,30.956521739130434
m6_low25-35_close35-55_green,YES,flat,below0-50,slope_flat,65,34,44.23529411764706,7.0,0.7058823529411765,0.6805429864253394,1.6470588235294117,-2.7777777777777777,"-2.78,7.88,1.75,0.44",4,9,-16.0,-2.136470588234849,-27.147803318880023,-3.132280839733165,30.264705882352942
m6_low25-35_close35-55_green,YES,flat,below0-50,slope_flat,70,34,44.23529411764706,7.0,0.6176470588235294,0.6319327731092437,-1.0,-7.222222222222222,"-7.22,-5.88,5.50,3.78",5,9,-43.5,-2.136470588234849,-27.147803318880023,-3.132280839733165,30.264705882352942
m6_low25-35_close35-55_green,YES,flat,below0-50,slope_flat,75,34,44.23529411764706,7.0,0.5,0.5898039215686275,-6.735294117647059,-12.777777777777779,"-12.78,-3.38,-0.12,-9.56",3,9,-46.0,-2.136470588234849,-27.147803318880023,-3.132280839733165,30.264705882352942
m6_low25-35_close35-55_green,YES,flat,below0-50,slope_flat,80,34,44.23529411764706,7.0,0.4411764705882353,0.5529411764705883,-8.941176470588236,-19.444444444444443,"-19.44,-10.88,3.00,-7.33",2,9,-46.0,-2.136470588234849,-27.147803318880023,-3.132280839733165,30.264705882352942
m6_low25-35_close35-55_green,YES,flat,below0-50,slope_flat,85,34,44.23529411764706,7.0,0.4411764705882353,0.5204152249134948,-6.735294117647059,-17.77777777777778,"-17.78,-9.00,6.12,-5.11",3,9,-46.0,-2.136470588234849,-27.147803318880023,-3.132280839733165,30.264705882352942
m6_low25-35_close35-55_green,YES,flat,above0-50,slope_flat,65,31,44.935483870967744,7.0,0.6129032258064516,0.6913151364764268,-5.096774193548387,-14.125,"2.75,-10.88,2.86,-14.12",3,9,-20.666666666666668,-2.4012903225804854,26.735712965802502,8.247832927159775,29.516129032258064
m6_low25-35_close35-55_green,YES,flat,above0-50,slope_flat,70,31,44.935483870967744,7.0,0.6129032258064516,0.6419354838709678,-2.032258064516129,-11.625,"6.50,-8.38,6.43,-11.62",4,9,-19.0,-2.4012903225804854,26.735712965802502,8.247832927159775,29.516129032258064
m6_low25-35_close35-55_green,YES,flat,above0-50,slope_flat,75,31,44.935483870967744,7.0,0.5806451612903226,0.5991397849462365,-1.3870967741935485,-9.125,"0.88,-5.88,10.00,-9.12",4,9,-17.333333333333332,-2.4012903225804854,26.735712965802502,8.247832927159775,29.516129032258064
m6_low25-35_close35-55_green,YES,flat,above0-50,slope_flat,80,31,44.935483870967744,7.0,0.5806451612903226,0.5616935483870968,1.5161290322580645,-6.625,"4.00,-3.38,13.57,-6.62",4,9,-15.666666666666666,-2.4012903225804854,26.735712965802502,8.247832927159775,29.516129032258064
m6_low25-35_close35-55_green,YES,flat,above0-50,slope_flat,85,31,44.935483870967744,7.0,0.5806451612903226,0.5286527514231499,4.419354838709677,-4.125,"7.12,-0.88,17.14,-4.12",4,9,-14.0,-2.4012903225804854,26.735712965802502,8.247832927159775,29.516129032258064
m6_low25-35_close35-55_green,YES,flat,above50-150,slope_with25-75,65,22,46.27272727272727,7.0,0.5454545454545454,0.7118881118881119,-10.818181818181818,-25.666666666666668,"8.00,-8.20,-18.20,-25.67",5,10,-54.0,-6.808181818182757,102.68538075210977,38.161397392580426,29.681818181818183
m6_low25-35_close35-55_green,YES,flat,above50-150,slope_with25-75,70,22,46.27272727272727,7.0,0.5,0.6610389610389611,-11.272727272727273,-35.666666666666664,"12.17,-5.20,-16.20,-35.67",5,10,-54.0,-6.808181818182757,102.68538075210977,38.161397392580426,29.681818181818183
m6_low25-35_close35-55_green,YES,flat,above50-150,slope_with25-75,75,22,46.27272727272727,7.0,0.45454545454545453,0.616969696969697,-12.181818181818182,-34.833333333333336,"16.33,-2.20,-29.20,-34.83",5,10,-54.0,-6.808181818182757,102.68538075210977,38.161397392580426,29.681818181818183
m6_low25-35_close35-55_green,YES,flat,above50-150,slope_with25-75,80,22,46.27272727272727,7.0,0.45454545454545453,0.5784090909090909,-9.909090909090908,-34.0,"20.50,0.80,-28.20,-34.00",5,10,-54.0,-6.808181818182757,102.68538075210977,38.161397392580426,29.681818181818183
m6_low25-35_close35-55_green,YES,flat,above50-150,slope_with25-75,85,22,46.27272727272727,7.0,0.45454545454545453,0.544385026737968,-7.636363636363637,-33.166666666666664,"24.67,3.80,-27.20,-33.17",5,10,-54.0,-6.808181818182757,102.68538075210977,38.161397392580426,29.681818181818183
m6_low25-35_close40-60_green,NO,flat,below>150,slope_against25-75,65,20,51.0,7.0,0.85,0.7846153846153846,4.249999999999997,-13.4,"12.20,16.40,-13.40,1.80",7,9,-46.0,-5.529499999999461,-204.9163466169848,-49.53666523021493,31.15
m6_low25-35_close40-60_green,NO,flat,below>150,slope_against25-75,70,20,51.0,7.0,0.7,0.7285714285714285,-2.0000000000000013,-10.400000000000002,"17.20,-6.60,-10.40,-8.20",6,9,-46.0,-5.529499999999461,-204.9163466169848,-49.53666523021493,31.15
m6_low25-35_close40-60_green,NO,flat,below>150,slope_against25-75,75,20,51.0,7.0,0.55,0.68,-9.750000000000004,-37.4,"7.20,-3.60,-37.40,-5.20",4,9,-56.00000000000001,-5.529499999999461,-204.9163466169848,-49.53666523021493,31.15
m6_low25-35_close40-60_green,NO,flat,below>150,slope_against25-75,80,20,51.0,7.0,0.55,0.6375,-7.000000000000003,-36.4,"11.20,-0.60,-36.40,-2.20",4,9,-56.00000000000001,-5.529499999999461,-204.9163466169848,-49.53666523021493,31.15
m6_low25-35_close40-60_green,NO,flat,below>150,slope_against25-75,85,20,51.0,7.0,0.55,0.6,-4.250000000000003,-35.4,"15.20,2.40,-35.40,0.80",4,9,-56.00000000000001,-5.529499999999461,-204.9163466169848,-49.53666523021493,31.15
m6_low25-35_close40-60_green,NO,flat,below50-150,slope_flat,65,22,50.40909090909091,7.0,0.5909090909090909,0.7755244755244755,-12.0,-29.833333333333332,"-3.33,-13.80,0.80,-29.83",4,9,-44.99999999999999,-1.8700000000003043,-74.55291250223209,-15.971834038233448,30.59090909090909
m6_low25-35_close40-60_green,NO,flat,below50-150,slope_flat,70,22,50.40909090909091,7.0,0.5909090909090909,0.7201298701298701,-9.045454545454547,-28.166666666666668,"-0.00,-10.80,4.80,-28.17",4,9,-44.99999999999999,-1.8700000000003043,-74.55291250223209,-15.971834038233448,30.59090909090909
m6_low25-35_close40-60_green,NO,flat,below50-150,slope_flat,75,22,50.40909090909091,7.0,0.5909090909090909,0.6721212121212121,-6.090909090909093,-26.5,"3.33,-7.80,8.80,-26.50",5,9,-44.99999999999999,-1.8700000000003043,-74.55291250223209,-15.971834038233448,30.59090909090909
m6_low25-35_close40-60_green,NO,flat,below50-150,slope_flat,80,22,50.40909090909091,7.0,0.5909090909090909,0.6301136363636364,-3.1363636363636376,-24.833333333333332,"6.67,-4.80,12.80,-24.83",6,9,-44.99999999999999,-1.8700000000003043,-74.55291250223209,-15.971834038233448,30.59090909090909
m6_low25-35_close40-60_green,NO,flat,below50-150,slope_flat,85,22,50.40909090909091,7.0,0.5454545454545454,0.593048128342246,-4.045454545454548,-23.166666666666668,"-4.17,-1.80,16.80,-23.17",5,9,-44.99999999999999,-1.8700000000003043,-74.55291250223209,-15.971834038233448,30.59090909090909
m6_low25-35_close40-60_green,NO,flat,below0-50,slope_flat,65,40,49.075,7.0,0.625,0.755,-8.45,-15.299999999999997,"-7.50,-7.80,-15.30,-3.20",3,10,-24.000000000000007,-3.928249999999571,-24.181980592822036,-5.791108326218454,30.975
m6_low25-35_close40-60_green,NO,flat,below0-50,slope_flat,70,40,49.075,7.0,0.625,0.7010714285714286,-5.325000000000001,-12.799999999999997,"-4.00,-4.80,-12.80,0.30",4,10,-21.500000000000007,-3.928249999999571,-24.181980592822036,-5.791108326218454,30.975
m6_low25-35_close40-60_green,NO,flat,below0-50,slope_flat,75,40,49.075,7.0,0.6,0.6543333333333333,-4.075000000000001,-10.299999999999997,"-0.50,-1.80,-10.30,-3.70",4,10,-19.666666666666668,-3.928249999999571,-24.181980592822036,-5.791108326218454,30.975
m6_low25-35_close40-60_green,NO,flat,below0-50,slope_flat,80,40,49.075,7.0,0.55,0.6134375000000001,-5.075,-15.799999999999997,"-5.00,1.20,-15.80,-0.70",2,10,-18.0,-3.928249999999571,-24.181980592822036,-5.791108326218454,30.975
m6_low25-35_close40-60_green,NO,flat,below0-50,slope_flat,85,40,49.075,7.0,0.5,0.5773529411764706,-6.575,-13.799999999999997,"-10.50,4.20,-13.80,-6.20",1,10,-47.0,-3.928249999999571,-24.181980592822036,-5.791108326218454,30.975
m6_low25-35_close40-60_green,NO,flat,above0-50,slope_flat,65,40,48.45,7.0,0.675,0.7453846153846154,-4.575000000000001,-14.6,"-10.40,-14.60,8.40,-1.70",3,10,-22.000000000000004,-1.225999999999658,23.304168594207475,4.13216255468833,30.75
m6_low25-35_close40-60_green,NO,flat,above0-50,slope_flat,70,40,48.45,7.0,0.65,0.6921428571428572,-2.9500000000000006,-12.1,"-7.40,-12.10,5.90,1.80",5,10,-19.500000000000004,-1.225999999999658,23.304168594207475,4.13216255468833,30.75
m6_low25-35_close40-60_green,NO,flat,above0-50,slope_flat,75,40,48.45,7.0,0.625,0.646,-1.5750000000000006,-9.6,"-4.40,-9.60,2.40,5.30",6,10,-17.666666666666668,-1.225999999999658,23.304168594207475,4.13216255468833,30.75
m6_low25-35_close40-60_green,NO,flat,above0-50,slope_flat,80,40,48.45,7.0,0.625,0.6056250000000001,1.5499999999999996,-7.1,"-1.40,-7.10,5.90,8.80",6,10,-16.0,-1.225999999999658,23.304168594207475,4.13216255468833,30.75
m6_low25-35_close40-60_green,NO,flat,above0-50,slope_flat,85,40,48.45,7.0,0.625,0.5700000000000001,4.675,-4.6,"1.60,-4.60,9.40,12.30",6,10,-14.333333333333334,-1.225999999999658,23.304168594207475,4.13216255468833,30.75
m6_low25-35_close40-60_green,NO,flat,above50-150,slope_flat,65,21,50.19047619047619,7.0,0.6190476190476191,0.7721611721611722,-9.952380952380954,-22.8,"-7.00,-2.00,-22.80,-8.60",2,8,-50.0,0.22380952380973168,76.27223867648995,14.258465763829355,30.142857142857142
m6_low25-35_close40-60_green,NO,flat,above50-150,slope_flat,70,21,50.19047619047619,7.0,0.5714285714285714,0.7170068027210884,-10.190476190476192,-20.8,"-15.33,2.00,-20.80,-5.60",1,8,-50.0,0.22380952380973168,76.27223867648995,14.258465763829355,30.142857142857142
m6_low25-35_close40-60_green,NO,flat,above50-150,slope_flat,75,21,50.19047619047619,7.0,0.5238095238095238,0.6692063492063492,-10.904761904761907,-33.8,"-12.83,6.00,-33.80,-2.60",2,8,-50.0,0.22380952380973168,76.27223867648995,14.258465763829355,30.142857142857142
m6_low25-35_close40-60_green,NO,flat,above50-150,slope_flat,80,21,50.19047619047619,7.0,0.38095238095238093,0.6273809523809524,-19.714285714285715,-37.0,"-37.00,-6.00,-32.80,0.40",1,8,-53.0,0.22380952380973168,76.27223867648995,14.258465763829355,30.142857142857142
m6_low25-35_close40-60_green,NO,flat,above50-150,slope_flat,85,21,50.19047619047619,7.0,0.38095238095238093,0.5904761904761905,-17.80952380952381,-36.166666666666664,"-36.17,-3.00,-31.80,3.40",1,8,-53.0,0.22380952380973168,76.27223867648995,14.258465763829355,30.142857142857142
m6_low25-35_close40-60_green,YES,flat,below50-150,slope_flat,65,25,47.32,7.0,0.68,0.728,-3.1200000000000006,-14.833333333333334,"-12.57,-14.83,8.33,8.17",4,8,-48.75,-0.6,-85.27392689156113,-11.142719001114019,30.96
m6_low25-35_close40-60_green,YES,flat,below50-150,slope_flat,70,25,47.32,7.0,0.64,0.676,-2.52,-24.0,"-9.71,-24.00,12.50,12.33",5,8,-48.75,-0.6,-85.27392689156113,-11.142719001114019,30.96
m6_low25-35_close40-60_green,YES,flat,below50-150,slope_flat,75,25,47.32,7.0,0.56,0.6309333333333333,-5.32,-22.333333333333332,"-6.86,-22.33,4.17,4.00",4,8,-48.75,-0.6,-85.27392689156113,-11.142719001114019,30.96
m6_low25-35_close40-60_green,YES,flat,below50-150,slope_flat,80,25,47.32,7.0,0.48,0.5915,-8.92,-20.666666666666668,"-15.43,-20.67,-5.83,7.33",2,8,-48.75,-0.6,-85.27392689156113,-11.142719001114019,30.96
m6_low25-35_close40-60_green,YES,flat,below50-150,slope_flat,85,25,47.32,7.0,0.44,0.5567058823529412,-9.92,-19.0,"-13.29,-19.00,-17.50,10.67",4,8,-48.75,-0.6,-85.27392689156113,-11.142719001114019,30.96
m6_low25-35_close40-60_green,YES,flat,below0-50,slope_flat,65,42,49.5,7.0,0.7380952380952381,0.7615384615384615,-1.5238095238095235,-8.2,"-4.91,2.30,-8.20,4.45",3,10,-25.499999999999996,-0.5845238095235323,-25.165427577018168,-4.12447938514344,29.952380952380953
m6_low25-35_close40-60_green,YES,flat,below0-50,slope_flat,70,42,49.5,7.0,0.6666666666666666,0.7071428571428572,-2.8333333333333326,-12.2,"-7.64,-0.70,-12.20,8.55",4,10,-43.5,-0.5845238095235323,-25.165427577018168,-4.12447938514344,29.952380952380953
m6_low25-35_close40-60_green,YES,flat,below0-50,slope_flat,75,42,49.5,7.0,0.5714285714285714,0.66,-6.642857142857143,-11.272727272727273,"-11.27,-4.70,-9.70,-1.00",3,10,-52.5,-0.5845238095235323,-25.165427577018168,-4.12447938514344,29.952380952380953
m6_low25-35_close40-60_green,YES,flat,below0-50,slope_flat,80,42,49.5,7.0,0.5238095238095238,0.61875,-7.595238095238095,-15.818181818181818,"-15.82,-1.70,-15.20,2.18",3,10,-52.5,-0.5845238095235323,-25.165427577018168,-4.12447938514344,29.952380952380953
m6_low25-35_close40-60_green,YES,flat,below0-50,slope_flat,85,42,49.5,7.0,0.5,0.5823529411764706,-7.0,-13.545454545454545,"-13.55,1.30,-13.20,-2.36",3,10,-52.5,-0.5845238095235323,-25.165427577018168,-4.12447938514344,29.952380952380953
m6_low25-35_close40-60_green,YES,flat,above0-50,slope_flat,65,40,50.1,7.0,0.725,0.7707692307692308,-2.975,-4.300000000000002,"-4.30,-3.40,-1.80,-2.40",4,10,-55.00000000000001,-1.8152499999998326,27.836089461861228,8.736558861870071,30.075
