rule,side,btc_ret_bin,ema15_bin,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m6_low25-35_close50-70_green,NO,flat,above50-150,85,42,59.333333333333336,7.0,0.6666666666666666,0.6980392156862746,-2.6666666666666674,-15.700000000000003,"-5.73,-15.70,-1.90,11.55",6,10,-28.833333333333332,2.0723809523808,90.23972333457277,24.2959117570823,30.357142857142858
m6_low25-35_close50-70_green,NO,flat,above>150,65,36,58.75,7.0,0.8611111111111112,0.9038461538461539,-2.7777777777777786,-15.222222222222225,"0.67,-2.11,5.56,-15.22",3,9,-57.00000000000001,0.45833333333353543,284.0969243231949,72.20419611764777,31.22222222222222
m6_low25-35_close50-70_green,NO,flat,above>150,70,36,58.75,7.0,0.8333333333333334,0.8392857142857143,-0.41666666666666785,-11.888888888888893,"5.11,2.33,2.78,-11.89",5,9,-57.00000000000001,0.45833333333353543,284.0969243231949,72.20419611764777,31.22222222222222
m6_low25-35_close50-70_green,NO,flat,above>150,75,36,58.75,7.0,0.7777777777777778,0.7833333333333333,-0.4166666666666671,-8.555555555555559,"9.56,-1.56,-1.11,-8.56",5,9,-57.00000000000001,0.45833333333353543,284.0969243231949,72.20419611764777,31.22222222222222
m6_low25-35_close50-70_green,NO,flat,above>150,80,36,58.75,7.0,0.6666666666666666,0.734375,-5.416666666666667,-15.000000000000004,"-3.78,2.33,-15.00,-5.22",3,9,-57.00000000000001,0.45833333333353543,284.0969243231949,72.20419611764777,31.22222222222222
m6_low25-35_close50-70_green,NO,flat,above>150,85,36,58.75,7.0,0.6388888888888888,0.6911764705882353,-4.444444444444445,-21.66666666666667,"-0.44,6.22,-21.67,-1.89",3,9,-57.00000000000001,0.45833333333353543,284.0969243231949,72.20419611764777,31.22222222222222
m6_low25-35_close50-70_green,NO,with20-50,above>150,65,25,62.32,7.0,0.8,0.9587692307692308,-10.32,-24.571428571428573,"-24.57,-17.17,3.17,-0.33",5,10,-43.75,33.27880000000005,347.3786991328478,90.07586261297692,30.16
m6_low25-35_close50-70_green,NO,with20-50,above>150,70,25,62.32,7.0,0.72,0.8902857142857142,-11.92,-25.500000000000004,"-21.71,-25.50,8.17,-7.00",7,10,-42.5,33.27880000000005,347.3786991328478,90.07586261297692,30.16
m6_low25-35_close50-70_green,NO,with20-50,above>150,75,25,62.32,7.0,0.64,0.8309333333333333,-14.32,-29.571428571428573,"-29.57,-23.00,0.67,-2.83",6,10,-46.8,33.27880000000005,347.3786991328478,90.07586261297692,30.16
m6_low25-35_close50-70_green,NO,with20-50,above>150,80,25,62.32,7.0,0.64,0.779,-11.12,-27.428571428571427,"-27.43,-20.50,4.83,1.33",6,10,-45.8,33.27880000000005,347.3786991328478,90.07586261297692,30.16
m6_low25-35_close50-70_green,NO,with20-50,above>150,85,25,62.32,7.0,0.6,0.7331764705882353,-11.32,-32.16666666666667,"-25.29,-32.17,9.00,5.50",5,10,-44.8,33.27880000000005,347.3786991328478,90.07586261297692,30.16
m6_low25-35_close50-70_green,YES,flat,below>150,65,33,59.303030303030305,7.0,0.9090909090909091,0.9123543123543124,-0.21212121212121254,-9.75,"1.00,2.75,5.00,-9.75",7,9,-58.0,3.5806060606061663,-276.7622000657432,-79.90664397934178,30.424242424242426
m6_low25-35_close50-70_green,YES,flat,below>150,70,33,59.303030303030305,7.0,0.7878787878787878,0.8471861471861472,-4.151515151515151,-14.75,"-10.11,7.75,1.25,-14.75",4,9,-58.0,3.5806060606061663,-276.7622000657432,-79.90664397934178,30.424242424242426
m6_low25-35_close50-70_green,YES,flat,below>150,75,33,59.303030303030305,7.0,0.7575757575757576,0.7907070707070707,-2.484848484848485,-11.625,"-6.78,3.37,5.62,-11.62",5,9,-58.0,3.5806060606061663,-276.7622000657432,-79.90664397934178,30.424242424242426
m6_low25-35_close50-70_green,YES,flat,below>150,80,33,59.303030303030305,7.0,0.7272727272727273,0.7412878787878788,-1.121212121212121,-12.333333333333336,"-12.33,7.75,10.00,-8.50",6,9,-58.0,3.5806060606061663,-276.7622000657432,-79.90664397934178,30.424242424242426
m6_low25-35_close50-70_green,YES,flat,below>150,85,33,59.303030303030305,7.0,0.6363636363636364,0.6976827094474154,-5.212121212121212,-19.0,"-19.00,1.50,14.38,-16.00",4,9,-58.0,3.5806060606061663,-276.7622000657432,-79.90664397934178,30.424242424242426
m6_low25-35_close50-70_green,YES,flat,below50-150,65,39,57.58974358974359,7.0,0.9487179487179487,0.8859960552268245,4.076923076923077,-4.222222222222221,"4.40,7.90,-4.22,7.40",9,10,-53.5,2.430256410256567,-92.6561335966656,-23.681592784605574,30.641025641025642
m6_low25-35_close50-70_green,YES,flat,below50-150,70,39,57.58974358974359,7.0,0.8717948717948718,0.8227106227106228,3.4358974358974357,-1.1000000000000014,"2.40,-1.10,-0.33,12.40",8,10,-53.5,2.430256410256567,-92.6561335966656,-23.681592784605574,30.641025641025642
m6_low25-35_close50-70_green,YES,flat,below50-150,75,39,57.58974358974359,7.0,0.7948717948717948,0.7678632478632479,2.025641025641025,-4.777777777777777,"-0.60,-4.60,-4.78,17.40",6,10,-53.5,2.430256410256567,-92.6561335966656,-23.681592784605574,30.641025641025642
m6_low25-35_close50-70_green,YES,flat,below50-150,80,39,57.58974358974359,7.0,0.717948717948718,0.7198717948717949,-0.15384615384615422,-4.6,"-4.60,-1.10,-1.44,6.40",5,10,-53.5,2.430256410256567,-92.6561335966656,-23.681592784605574,30.641025641025642
m6_low25-35_close50-70_green,YES,flat,below50-150,85,39,57.58974358974359,7.0,0.6923076923076923,0.677526395173454,1.256410256410256,-7.555555555555555,"-1.10,2.40,-7.56,10.40",5,10,-53.5,2.430256410256567,-92.6561335966656,-23.681592784605574,30.641025641025642
m6_low25-35_close50-70_green,YES,flat,below0-50,65,43,58.55813953488372,8.0,0.8604651162790697,0.9008944543828264,-2.627906976744186,-12.5,"-7.64,2.18,-12.50,6.55",3,10,-23.5,1.5448837209302393,-25.270938750044586,-3.8711167727832256,30.023255813953487
m6_low25-35_close50-70_green,YES,flat,below0-50,70,43,58.55813953488372,8.0,0.813953488372093,0.8365448504983389,-1.5813953488372092,-9.0,"-3.55,0.36,-9.00,5.18",4,10,-65.0,1.5448837209302393,-25.270938750044586,-3.8711167727832256,30.023255813953487
m6_low25-35_close50-70_green,YES,flat,below0-50,75,43,58.55813953488372,8.0,0.7209302325581395,0.7807751937984496,-4.488372093023256,-13.090909090909092,"-13.09,-2.36,-5.50,2.91",4,10,-65.0,1.5448837209302393,-25.270938750044586,-3.8711167727832256,30.023255813953487
m6_low25-35_close50-70_green,YES,flat,below0-50,80,43,58.55813953488372,8.0,0.6744186046511628,0.7319767441860465,-4.604651162790698,-10.0,"-9.91,-6.00,-10.00,7.00",4,10,-65.0,1.5448837209302393,-25.270938750044586,-3.8711167727832256,30.023255813953487
m6_low25-35_close50-70_green,YES,flat,below0-50,85,43,58.55813953488372,8.0,0.6511627906976745,0.6889192886456909,-3.2093023255813953,-7.0,"-6.73,-2.82,-7.00,3.36",4,10,-65.0,1.5448837209302393,-25.270938750044586,-3.8711167727832256,30.023255813953487
m6_low25-35_close50-70_green,YES,flat,above0-50,65,47,58.87234042553192,8.0,0.851063829787234,0.9057283142389526,-3.5531914893617023,-10.75,"-10.75,-3.92,-8.00,8.08",4,10,-61.0,1.853829787233832,28.813691068910828,8.03547812678292,30.361702127659573
m6_low25-35_close50-70_green,YES,flat,above0-50,70,47,58.87234042553192,8.0,0.8085106382978723,0.841033434650456,-2.276595744680851,-10.272727272727273,"-7.00,-5.58,-10.27,13.08",6,10,-61.0,1.853829787233832,28.813691068910828,8.03547812678292,30.361702127659573
m6_low25-35_close50-70_green,YES,flat,above0-50,75,47,58.87234042553192,8.0,0.7021276595744681,0.7849645390070922,-6.212765957446808,-15.75,"-15.75,-8.08,-6.64,5.58",3,10,-61.0,1.853829787233832,28.813691068910828,8.03547812678292,30.361702127659573
m6_low25-35_close50-70_green,YES,flat,above0-50,80,47,58.87234042553192,8.0,0.6808510638297872,0.7359042553191489,-4.404255319148936,-12.833333333333334,"-12.83,-11.42,-3.00,9.75",6,10,-61.0,1.853829787233832,28.813691068910828,8.03547812678292,30.361702127659573
m6_low25-35_close50-70_green,YES,flat,above0-50,85,47,58.87234042553192,8.0,0.6595744680851063,0.6926157697121402,-2.8085106382978724,-15.583333333333334,"-9.92,-15.58,0.64,13.92",5,10,-61.0,1.853829787233832,28.813691068910828,8.03547812678292,30.361702127659573
m6_low25-35_close50-70_green,YES,flat,above50-150,65,49,59.04081632653061,7.0,0.8367346938775511,0.908320251177394,-4.653061224489796,-9.416666666666666,"-5.92,-2.00,-1.17,-9.42",3,10,-50.5,-0.11081632652987573,90.05443052331901,23.89324854402871,30.959183673469386
m6_low25-35_close50-70_green,YES,flat,above50-150,70,49,59.04081632653061,7.0,0.7755102040816326,0.8434402332361516,-4.755102040816326,-11.5,"-2.08,-3.25,-2.42,-11.50",3,10,-50.5,-0.11081632652987573,90.05443052331901,23.89324854402871,30.959183673469386
m6_low25-35_close50-70_green,YES,flat,above50-150,75,49,59.04081632653061,7.0,0.7346938775510204,0.7872108843537414,-3.938775510204082,-10.75,"1.77,0.92,-10.75,-8.17",4,10,-50.5,-0.11081632652987573,90.05443052331901,23.89324854402871,30.959183673469386
m6_low25-35_close50-70_green,YES,flat,above50-150,80,49,59.04081632653061,7.0,0.7142857142857143,0.7380102040816326,-1.8979591836734695,-7.416666666666667,"5.62,-1.58,-7.42,-4.83",4,10,-50.5,-0.11081632652987573,90.05443052331901,23.89324854402871,30.959183673469386
m6_low25-35_close50-70_green,YES,flat,above50-150,85,49,59.04081632653061,7.0,0.6530612244897959,0.6945978391356542,-3.5306122448979593,-11.166666666666666,"2.92,-4.92,-11.17,-1.50",4,10,-50.5,-0.11081632652987573,90.05443052331901,23.89324854402871,30.959183673469386
m6_low25-35_close50-70_green,YES,flat,above>150,65,40,57.725,7.0,0.9,0.8880769230769231,0.7749999999999997,-5.499999999999999,"2.60,1.40,-5.50,4.60",6,10,-11.5,-0.42475000000013097,374.01038861348735,100.85454888105797,30.25
m6_low25-35_close50-70_green,YES,flat,above>150,70,40,57.725,7.0,0.85,0.8246428571428571,1.775,-1.4999999999999993,"0.10,5.90,-1.50,2.60",5,10,-22.5,-0.42475000000013097,374.01038861348735,100.85454888105797,30.25
m6_low25-35_close50-70_green,YES,flat,above>150,75,40,57.725,7.0,0.775,0.7696666666666667,0.4,-4.6000000000000005,"4.10,-4.60,2.50,-0.40",5,10,-36.0,-0.42475000000013097,374.01038861348735,100.85454888105797,30.25
m6_low25-35_close50-70_green,YES,flat,above>150,80,40,57.725,7.0,0.725,0.7215625,0.275,-1.4999999999999993,"0.10,-1.10,-1.50,3.60",4,10,-34.333333333333336,-0.42475000000013097,374.01038861348735,100.85454888105797,30.25
m6_low25-35_close50-70_green,YES,flat,above>150,85,40,57.725,7.0,0.725,0.6791176470588235,3.9,2.000000000000001,"3.60,2.40,2.00,7.60",5,10,-32.666666666666664,-0.42475000000013097,374.01038861348735,100.85454888105797,30.25
m6_low30-40_close35-55_green,NO,flat,below>150,65,29,47.689655172413794,7.0,0.8620689655172413,0.7336870026525198,8.344827586206897,0.42857142857142755,"16.38,15.00,0.43,0.43",8,9,-42.5,-7.597586206896361,-264.10512881276094,-71.78635315425872,34.310344827586206
m6_low30-40_close35-55_green,NO,flat,below>150,70,29,47.689655172413794,7.0,0.7241379310344828,0.68128078817734,3.0,-6.000000000000001,"12.62,10.00,-6.00,-6.00",5,9,-42.5,-7.597586206896361,-264.10512881276094,-71.78635315425872,34.310344827586206
m6_low30-40_close35-55_green,NO,flat,below>150,75,29,47.689655172413794,7.0,0.6551724137931034,0.6358620689655172,1.4482758620689655,-13.857142857142858,"17.00,14.29,-13.86,-13.86",5,9,-42.5,-7.597586206896361,-264.10512881276094,-71.78635315425872,34.310344827586206
m6_low30-40_close35-55_green,NO,flat,below>150,80,29,47.689655172413794,7.0,0.6206896551724138,0.5961206896551724,1.9655172413793103,-11.714285714285714,"21.38,7.14,-11.71,-11.71",5,9,-42.5,-7.597586206896361,-264.10512881276094,-71.78635315425872,34.310344827586206
m6_low30-40_close35-55_green,NO,flat,below>150,85,29,47.689655172413794,7.0,0.5862068965517241,0.5610547667342799,2.1379310344827585,-21.714285714285715,"25.75,10.71,-9.57,-21.71",5,9,-51.5,-7.597586206896361,-264.10512881276094,-71.78635315425872,34.310344827586206
m6_low30-40_close35-55_green,NO,flat,below50-150,65,34,45.85294117647059,7.0,0.6176470588235294,0.7054298642533936,-5.705882352941177,-16.22222222222222,"6.33,-6.88,-6.25,-16.22",3,9,-16.428571428571427,-6.908529411765117,-84.02449502240351,-22.621172558291992,34.5
m6_low30-40_close35-55_green,NO,flat,below50-150,70,34,45.85294117647059,7.0,0.5294117647058824,0.6550420168067227,-8.794117647058824,-21.77777777777778,"10.22,-12.50,-11.88,-21.78",4,9,-24.285714285714285,-6.908529411765117,-84.02449502240351,-22.621172558291992,34.5
m6_low30-40_close35-55_green,NO,flat,below50-150,75,34,45.85294117647059,7.0,0.47058823529411764,0.6113725490196078,-10.558823529411764,-28.444444444444443,"5.78,-10.00,-9.38,-28.44",4,9,-48.0,-6.908529411765117,-84.02449502240351,-22.621172558291992,34.5
m6_low30-40_close35-55_green,NO,flat,below50-150,80,34,45.85294117647059,7.0,0.47058823529411764,0.5731617647058823,-8.205882352941176,-27.333333333333332,"9.11,-7.50,-6.87,-27.33",4,9,-48.0,-6.908529411765117,-84.02449502240351,-22.621172558291992,34.5
m6_low30-40_close35-55_green,NO,flat,below50-150,85,34,45.85294117647059,7.0,0.4411764705882353,0.5394463667820069,-8.352941176470589,-26.22222222222222,"3.00,-5.00,-4.37,-26.22",4,9,-48.0,-6.908529411765117,-84.02449502240351,-22.621172558291992,34.5
m6_low30-40_close35-55_green,NO,flat,below0-50,65,32,47.625,7.0,0.5625,0.7326923076923076,-11.0625,-21.75,"-7.87,-15.38,0.75,-21.75",3,8,-52.5,-5.0643749999994725,-29.031154513854972,-9.46573933158038,33.9375
m6_low30-40_close35-55_green,NO,flat,below0-50,70,32,47.625,7.0,0.53125,0.6803571428571429,-10.4375,-19.875,"-4.75,-12.88,-4.25,-19.88",3,8,-52.5,-5.0643749999994725,-29.031154513854972,-9.46573933158038,33.9375
m6_low30-40_close35-55_green,NO,flat,below0-50,75,32,47.625,7.0,0.53125,0.635,-7.781249999999999,-18.0,"-1.62,-10.38,-1.12,-18.00",3,8,-52.5,-5.0643749999994725,-29.031154513854972,-9.46573933158038,33.9375
m6_low30-40_close35-55_green,NO,flat,below0-50,80,32,47.625,7.0,0.46875,0.5953125,-10.125,-17.875,"-8.50,-17.88,2.00,-16.12",2,8,-52.5,-5.0643749999994725,-29.031154513854972,-9.46573933158038,33.9375
m6_low30-40_close35-55_green,NO,flat,below0-50,85,32,47.625,7.0,0.40625,0.5602941176470588,-13.09375,-16.625,"-16.62,-16.00,-5.50,-14.25",1,8,-52.5,-5.0643749999994725,-29.031154513854972,-9.46573933158038,33.9375
m6_low30-40_close35-55_green,NO,flat,above0-50,65,31,46.096774193548384,7.0,0.5483870967741935,0.709181141439206,-10.451612903225806,-22.0,"-7.63,-19.38,-22.00,5.75",1,8,-52.5,-3.1958064516124245,22.364280274751852,6.249110319335746,33.96774193548387
m6_low30-40_close35-55_green,NO,flat,above0-50,70,31,46.096774193548384,7.0,0.4838709677419355,0.6585253456221197,-12.225806451612904,-26.25,"-4.50,-26.25,-19.86,0.75",2,8,-52.5,-3.1958064516124245,22.364280274751852,6.249110319335746,33.96774193548387
m6_low30-40_close35-55_green,NO,flat,above0-50,75,31,46.096774193548384,7.0,0.41935483870967744,0.6146236559139785,-14.64516129032258,-39.142857142857146,"-1.38,-25.00,-39.14,3.87",4,8,-52.5,-3.1958064516124245,22.364280274751852,6.249110319335746,33.96774193548387
m6_low30-40_close35-55_green,NO,flat,above0-50,80,31,46.096774193548384,7.0,0.41935483870967744,0.5762096774193548,-12.548387096774194,-38.42857142857143,"1.75,-23.75,-38.43,7.00",4,8,-52.5,-3.1958064516124245,22.364280274751852,6.249110319335746,33.96774193548387
m6_low30-40_close35-55_green,NO,flat,above0-50,85,31,46.096774193548384,7.0,0.41935483870967744,0.5423149905123339,-10.451612903225806,-37.714285714285715,"4.87,-22.50,-37.71,10.12",4,8,-52.5,-3.1958064516124245,22.364280274751852,6.249110319335746,33.96774193548387
m6_low30-40_close35-55_green,YES,flat,below0-50,65,27,45.629629629629626,8.0,0.6666666666666666,0.7019943019943019,-2.2962962962962963,-14.714285714285714,"-7.57,6.86,7.67,-14.71",4,9,-50.0,-3.577777777776646,-23.48575218625774,-1.6781802699557307,35.111111111111114
m6_low30-40_close35-55_green,YES,flat,below0-50,70,27,45.629629629629626,8.0,0.6296296296296297,0.6518518518518518,-1.5555555555555556,-14.714285714285714,"-14.71,11.14,11.83,-12.57",4,9,-50.0,-3.577777777776646,-23.48575218625774,-1.6781802699557307,35.111111111111114
m6_low30-40_close35-55_green,YES,flat,below0-50,75,27,45.629629629629626,8.0,0.5555555555555556,0.608395061728395,-3.962962962962963,-21.142857142857142,"-12.57,15.43,3.50,-21.14",4,9,-50.0,-3.577777777776646,-23.48575218625774,-1.6781802699557307,35.111111111111114
m6_low30-40_close35-55_green,YES,flat,below0-50,80,27,45.629629629629626,8.0,0.5185185185185185,0.5703703703703703,-4.148148148148148,-19.714285714285715,"-10.43,19.71,-6.50,-19.71",3,9,-50.0,-3.577777777776646,-23.48575218625774,-1.6781802699557307,35.111111111111114
m6_low30-40_close35-55_green,YES,flat,below0-50,85,27,45.629629629629626,8.0,0.48148148148148145,0.5368191721132897,-4.703703703703703,-20.428571428571427,"-20.43,24.00,-4.00,-18.29",3,9,-50.0,-3.577777777776646,-23.48575218625774,-1.6781802699557307,35.111111111111114
m6_low30-40_close35-55_green,YES,flat,above50-150,65,26,47.42307692307692,7.0,0.5384615384615384,0.729585798816568,-12.423076923076923,-23.166666666666668,"-3.43,-15.17,-23.17,-9.86",3,9,-54.0,-5.44307692307708,85.21443282879828,25.432131497095096,34.80769230769231
m6_low30-40_close35-55_green,YES,flat,above50-150,70,26,47.42307692307692,7.0,0.5384615384615384,0.6774725274725274,-9.73076923076923,-21.5,"0.14,-12.67,-21.50,-7.00",3,9,-54.0,-5.44307692307708,85.21443282879828,25.432131497095096,34.80769230769231
m6_low30-40_close35-55_green,YES,flat,above50-150,75,26,47.42307692307692,7.0,0.5,0.6323076923076922,-9.923076923076923,-22.666666666666668,"3.71,-22.67,-19.83,-4.14",3,9,-54.0,-5.44307692307708,85.21443282879828,25.432131497095096,34.80769230769231
m6_low30-40_close35-55_green,YES,flat,above50-150,80,26,47.42307692307692,7.0,0.5,0.5927884615384615,-7.423076923076923,-21.0,"7.29,-21.00,-18.17,-1.29",3,9,-54.0,-5.44307692307708,85.21443282879828,25.432131497095096,34.80769230769231
m6_low30-40_close35-55_green,YES,flat,above50-150,85,26,47.42307692307692,7.0,0.5,0.5579185520361991,-4.923076923076923,-19.333333333333332,"10.86,-19.33,-16.50,1.57",3,9,-54.0,-5.44307692307708,85.21443282879828,25.432131497095096,34.80769230769231
m6_low30-40_close40-60_green,NO,flat,below>150,65,36,50.888888888888886,7.0,0.9166666666666666,0.7829059829059829,8.694444444444443,1.3333333333333333,"14.44,12.67,1.33,6.33",8,9,-18.000000000000004,-3.805833333333188,-262.042372741995,-73.52365676648212,34.666666666666664
m6_low30-40_close40-60_green,NO,flat,below>150,70,36,50.888888888888886,7.0,0.7777777777777778,0.726984126984127,3.555555555555554,-4.777777777777781,"11.67,9.89,-2.56,-4.78",6,9,-50.5,-3.805833333333188,-262.042372741995,-73.52365676648212,34.666666666666664
m6_low30-40_close40-60_green,NO,flat,below>150,75,36,50.888888888888886,7.0,0.6944444444444444,0.6785185185185185,1.1944444444444435,-9.77777777777778,"16.11,6.00,-7.56,-9.78",4,9,-50.5,-3.805833333333188,-262.042372741995,-73.52365676648212,34.666666666666664
m6_low30-40_close40-60_green,NO,flat,below>150,80,36,50.888888888888886,7.0,0.6666666666666666,0.6361111111111111,2.4444444444444446,-7.0000000000000036,"20.56,1.00,-4.78,-7.00",5,9,-50.5,-3.805833333333188,-262.042372741995,-73.52365676648212,34.666666666666664
m6_low30-40_close40-60_green,NO,flat,below>150,85,36,50.888888888888886,7.0,0.6111111111111112,0.5986928104575163,1.0555555555555554,-13.66666666666667,"25.00,-5.11,-2.00,-13.67",5,9,-50.5,-3.805833333333188,-262.042372741995,-73.52365676648212,34.666666666666664
m6_low30-40_close40-60_green,NO,flat,below50-150,65,41,49.75609756097561,7.0,0.6829268292682927,0.7654784240150094,-5.365853658536586,-23.0,"3.45,-4.00,1.20,-23.00",3,9,-24.875,-4.248292682927546,-79.74073211309144,-21.604975256257337,34.707317073170735
m6_low30-40_close40-60_green,NO,flat,below50-150,70,41,49.75609756097561,7.0,0.6097560975609756,0.710801393728223,-7.073170731707317,-28.0,"7.55,-7.50,-1.80,-28.00",4,9,-31.75,-4.248292682927546,-79.74073211309144,-21.604975256257337,34.707317073170735
m6_low30-40_close40-60_green,NO,flat,below50-150,75,41,49.75609756097561,7.0,0.5609756097560976,0.6634146341463415,-7.682926829268292,-34.0,"4.82,-4.50,1.70,-34.00",4,9,-48.0,-4.248292682927546,-79.74073211309144,-21.604975256257337,34.707317073170735
m6_low30-40_close40-60_green,NO,flat,below50-150,80,41,49.75609756097561,7.0,0.5609756097560976,0.6219512195121951,-4.878048780487806,-33.0,"8.45,-1.50,5.20,-33.00",4,9,-48.0,-4.248292682927546,-79.74073211309144,-21.604975256257337,34.707317073170735
m6_low30-40_close40-60_green,NO,flat,below50-150,85,41,49.75609756097561,7.0,0.5365853658536586,0.5853658536585366,-4.146341463414635,-32.0,"4.36,1.50,8.70,-32.00",4,9,-48.0,-4.248292682927546,-79.74073211309144,-21.604975256257337,34.707317073170735
m6_low30-40_close40-60_green,NO,flat,below0-50,65,43,50.55813953488372,7.0,0.627906976744186,0.7778175313059034,-9.744186046511627,-15.272727272727275,"-5.55,-15.27,-9.50,-8.64",3,9,-23.16666666666667,-3.4704651162788056,-26.04650167164428,-9.546491588192767,33.95348837209303
m6_low30-40_close40-60_green,NO,flat,below0-50,70,43,50.55813953488372,7.0,0.6046511627906976,0.7222591362126246,-8.232558139534884,-12.545454545454549,"-1.91,-12.55,-6.50,-11.82",4,9,-20.66666666666667,-3.4704651162788056,-26.04650167164428,-9.546491588192767,33.95348837209303
m6_low30-40_close40-60_green,NO,flat,below0-50,75,43,50.55813953488372,7.0,0.6046511627906976,0.6741085271317829,-5.209302325581396,-9.81818181818182,"1.73,-9.82,-3.50,-9.09",4,9,-18.16666666666667,-3.4704651162788056,-26.04650167164428,-9.546491588192767,33.95348837209303
m6_low30-40_close40-60_green,NO,flat,below0-50,80,43,50.55813953488372,7.0,0.5581395348837209,0.6319767441860465,-5.906976744186046,-8.499999999999998,"-1.91,-7.09,-8.50,-6.36",3,9,-15.666666666666671,-3.4704651162788056,-26.04650167164428,-9.546491588192767,33.95348837209303
m6_low30-40_close40-60_green,NO,flat,below0-50,85,43,50.55813953488372,7.0,0.5116279069767442,0.5948016415868673,-7.069767441860465,-11.363636363636363,"-6.45,-4.36,-6.00,-11.36",2,9,-13.428571428571429,-3.4704651162788056,-26.04650167164428,-9.546491588192767,33.95348837209303
m6_low30-40_close40-60_green,NO,flat,above0-50,65,38,49.81578947368421,7.0,0.631578947368421,0.7663967611336032,-8.763157894736842,-19.0,"-10.80,-19.00,-15.56,8.60",3,8,-34.0,-1.5718421052624763,22.97981246628057,5.3366568737131415,34.21052631578947
m6_low30-40_close40-60_green,NO,flat,above0-50,70,38,49.81578947368421,7.0,0.5789473684210527,0.7116541353383459,-9.289473684210527,-24.555555555555557,"-7.80,-24.56,-12.78,6.10",2,8,-47.0,-1.5718421052624763,22.97981246628057,5.3366568737131415,34.21052631578947
m6_low30-40_close40-60_green,NO,flat,above0-50,75,38,49.81578947368421,7.0,0.5,0.6642105263157895,-12.31578947368421,-31.22222222222222,"-4.80,-31.22,-26.67,10.10",3,8,-54.333333333333336,-1.5718421052624763,22.97981246628057,5.3366568737131415,34.21052631578947
m6_low30-40_close40-60_green,NO,flat,above0-50,80,38,49.81578947368421,7.0,0.5,0.6226973684210526,-9.81578947368421,-30.11111111111111,"-1.80,-30.11,-25.00,14.10",3,8,-54.333333333333336,-1.5718421052624763,22.97981246628057,5.3366568737131415,34.21052631578947
m6_low30-40_close40-60_green,NO,flat,above0-50,85,38,49.81578947368421,7.0,0.5,0.5860681114551084,-7.315789473684212,-29.0,"1.20,-29.00,-23.33,18.10",3,8,-54.333333333333336,-1.5718421052624763,22.97981246628057,5.3366568737131415,34.21052631578947
m6_low30-40_close40-60_green,NO,flat,above50-150,65,28,51.142857142857146,7.0,0.5714285714285714,0.7868131868131869,-14.000000000000002,-28.0,"-4.00,-0.14,-23.86,-28.00",2,9,-35.0,-0.44107142857163645,77.13321095909434,27.838500327466527,33.75
m6_low30-40_close40-60_green,NO,flat,above50-150,70,28,51.142857142857146,7.0,0.5,0.7306122448979592,-16.142857142857146,-36.57142857142857,"-10.43,4.14,-21.71,-36.57",1,9,-48.0,-0.44107142857163645,77.13321095909434,27.838500327466527,33.75
m6_low30-40_close40-60_green,NO,flat,above50-150,75,28,51.142857142857146,7.0,0.5,0.6819047619047619,-13.642857142857144,-35.857142857142854,"-7.57,8.43,-19.57,-35.86",2,9,-48.0,-0.44107142857163645,77.13321095909434,27.838500327466527,33.75
m6_low30-40_close40-60_green,NO,flat,above50-150,80,28,51.142857142857146,7.0,0.42857142857142855,0.6392857142857143,-16.857142857142858,-35.142857142857146,"-16.14,1.29,-17.43,-35.14",1,9,-48.0,-0.44107142857163645,77.13321095909434,27.838500327466527,33.75
m6_low30-40_close40-60_green,NO,flat,above50-150,85,28,51.142857142857146,7.0,0.39285714285714285,0.6016806722689076,-17.75,-34.42857142857143,"-14.00,4.86,-27.43,-34.43",2,9,-50.666666666666664,-0.44107142857163645,77.13321095909434,27.838500327466527,33.75
m6_low30-40_close40-60_green,NO,flat,above>150,65,28,50.892857142857146,7.0,0.6785714285714286,0.782967032967033,-6.7857142857142865,-20.857142857142858,"12.00,-12.00,-20.86,-6.29",3,8,-45.333333333333336,-1.3742857142858287,341.46332254503744,94.6348686909818,34.035714285714285
m6_low30-40_close40-60_green,NO,flat,above>150,70,28,50.892857142857146,7.0,0.6785714285714286,0.7270408163265306,-3.3928571428571437,-18.714285714285715,"17.00,-9.14,-18.71,-2.71",4,8,-45.333333333333336,-1.3742857142858287,341.46332254503744,94.6348686909818,34.035714285714285
m6_low30-40_close40-60_green,NO,flat,above>150,75,28,50.892857142857146,7.0,0.5714285714285714,0.6785714285714286,-8.035714285714286,-27.714285714285715,"22.00,-27.71,-27.29,0.86",3,8,-46.0,-1.3742857142858287,341.46332254503744,94.6348686909818,34.035714285714285
m6_low30-40_close40-60_green,NO,flat,above>150,80,28,50.892857142857146,7.0,0.5714285714285714,0.6361607142857143,-5.17857142857143,-26.285714285714285,"27.00,-26.29,-25.86,4.43",3,8,-46.0,-1.3742857142858287,341.46332254503744,94.6348686909818,34.035714285714285
m6_low30-40_close40-60_green,NO,flat,above>150,85,28,50.892857142857146,7.0,0.5714285714285714,0.5987394957983193,-2.3214285714285725,-24.857142857142858,"32.00,-24.86,-24.43,8.00",3,8,-46.0,-1.3742857142858287,341.46332254503744,94.6348686909818,34.035714285714285
