side_filter,entry_c,target_c,gross_win_c,loss_c,breakeven_hit_rate,trades,hit_rate,edge_vs_breakeven,avg_pnl_c,total_pnl_c,median_fill_minute,avg_spread_at_fill_c,median_spread_at_fill_c,min_quartile_ev_c,quartile_ev_c,quartile_hit_rate,positive_weeks,weeks,min_week_ev_c
NO,27,43,16,27,0.627906976744186,3536,0.5633484162895928,-0.0645585604545933,-2.776018099547511,-9816,4.0,1.0234162895927599,1.0000000000000009,-3.262443438914027,"-2.00,-3.12,-2.73,-3.26","0.581,0.555,0.564,0.552",0,10,-3.855524079320113
NO,27,44,17,27,0.6136363636363636,3536,0.5395927601809954,-0.0740436034553682,-3.257918552036199,-11520,4.0,1.0234162895927599,1.0000000000000009,-3.8054298642533935,"-2.61,-3.51,-3.11,-3.81","0.554,0.534,0.543,0.527",0,10,-4.473684210526316
NO,27,45,18,27,0.6,3536,0.5319570135746606,-0.06804298642533935,-3.0619343891402715,-10827,4.0,1.0234162895927599,1.0000000000000009,-3.481900452488688,"-2.31,-3.48,-2.97,-3.48","0.549,0.523,0.534,0.523",0,10,-4.436260623229462
NO,27,46,19,27,0.5869565217391305,3536,0.5319570135746606,-0.05499950816446986,-2.5299773755656108,-8946,4.0,1.0234162895927599,1.0000000000000009,-2.9592760180995477,"-1.76,-2.96,-2.44,-2.96","0.549,0.523,0.534,0.523",0,10,-3.9348441926345608
NO,27,47,20,27,0.574468085106383,3536,0.5234728506787331,-0.05099523442764997,-2.3967760180995477,-8475,4.0,1.0234162895927599,1.0000000000000009,-2.915158371040724,"-1.64,-2.81,-2.22,-2.92","0.540,0.515,0.527,0.512",0,10,-3.8373205741626792
NO,27,48,21,27,0.5625,3536,0.5096153846153846,-0.05288461538461542,-2.5384615384615383,-8976,4.0,1.0234162895927599,1.0000000000000009,-3.16289592760181,"-1.75,-2.89,-2.35,-3.16","0.526,0.502,0.514,0.497",0,10,-3.8038277511961724
NO,27,49,22,27,0.5510204081632653,3536,0.501131221719457,-0.04988918644380824,-2.4445701357466065,-8644,4.0,1.0234162895927599,1.0000000000000009,-3.331447963800905,"-1.50,-2.67,-2.28,-3.33","0.520,0.497,0.505,0.483",0,10,-3.789473684210526
NO,27,50,23,27,0.54,3536,0.49377828054298645,-0.04622171945701359,-2.3110859728506785,-8172,4.0,1.0234162895927599,1.0000000000000009,-3.244343891402715,"-1.26,-2.74,-2.00,-3.24","0.515,0.485,0.500,0.475",0,10,-3.404494382022472
NO,27,51,24,27,0.5294117647058824,3536,0.48755656108597284,-0.04185520361990952,-2.1346153846153846,-7548,4.0,1.0234162895927599,1.0000000000000009,-3.1153846153846154,"-0.98,-2.54,-1.90,-3.12","0.510,0.480,0.492,0.468",0,10,-3.3623595505617976
NO,27,52,25,27,0.5192307692307693,3536,0.47794117647058826,-0.041289592760181015,-2.1470588235294117,-7592,4.0,1.0234162895927599,1.0000000000000009,-3.0588235294117645,"-0.82,-2.82,-1.88,-3.06","0.503,0.465,0.483,0.460",0,10,-3.4831460674157304
NO,27,53,26,27,0.5094339622641509,3536,0.4683257918552036,-0.04110817040894732,-2.178733031674208,-7704,4.0,1.0234162895927599,1.0000000000000009,-3.1380090497737556,"-1.04,-2.66,-1.88,-3.14","0.490,0.459,0.474,0.450",0,10,-3.9241573033707864
NO,27,54,27,27,0.5,3536,0.46097285067873306,-0.03902714932126694,-2.1074660633484164,-7452,4.0,1.0234162895927599,1.0000000000000009,-3.2986425339366514,"-1.10,-2.32,-1.71,-3.30","0.480,0.457,0.468,0.439",0,10,-3.792134831460674
NO,27,55,28,27,0.4909090909090909,3536,0.4507918552036199,-0.04011723570547099,-2.206447963800905,-7802,4.0,1.0234162895927599,1.0000000000000009,-3.5441176470588234,"-1.30,-2.18,-1.80,-3.54","0.467,0.451,0.458,0.426",0,10,-3.8258426966292136
NO,27,56,29,27,0.48214285714285715,3536,0.44089366515837103,-0.04124919198448612,-2.3099547511312215,-8168,4.0,1.0234162895927599,1.0000000000000009,-3.751131221719457,"-1.28,-2.10,-2.10,-3.75","0.459,0.445,0.445,0.415",0,10,-3.8764044943820224
NO,27,57,30,27,0.47368421052631576,3536,0.4343891402714932,-0.03929507025482254,-2.239819004524887,-7920,4.0,1.0234162895927599,1.0000000000000009,-3.4649321266968327,"-1.27,-2.05,-2.18,-3.46","0.451,0.438,0.436,0.413",0,10,-3.783707865168539
NO,27,58,31,27,0.46551724137931033,3536,0.4281674208144796,-0.037349820564830716,-2.166289592760181,-7660,4.0,1.0234162895927599,1.0000000000000009,-3.51131221719457,"-1.02,-2.13,-2.00,-3.51","0.448,0.429,0.431,0.405",0,10,-3.702247191011236
NO,27,59,32,27,0.4576271186440678,3536,0.42194570135746606,-0.035681417286601735,-2.1052036199095023,-7444,4.0,1.0234162895927599,1.0000000000000009,-3.6402714932126696,"-0.84,-2.04,-1.90,-3.64","0.443,0.423,0.425,0.396",0,10,-3.9634831460674156
NO,27,60,33,27,0.45,3536,0.4145927601809955,-0.03540723981900451,-2.1244343891402715,-7512,4.0,1.0234162895927599,1.0000000000000009,-3.7194570135746607,"-0.80,-2.09,-1.89,-3.72","0.437,0.415,0.419,0.388",0,10,-3.9101123595505616
NO,27,61,34,27,0.4426229508196721,3536,0.40921945701357465,-0.03340349380609747,-2.037613122171946,-7205,4.0,1.0234162895927599,1.0000000000000009,-3.4694570135746607,"-0.85,-1.88,-1.95,-3.47","0.429,0.412,0.411,0.386",0,10,-3.696629213483146
NO,27,62,35,27,0.43548387096774194,3536,0.4041289592760181,-0.03135491169172383,-1.9440045248868778,-6874,4.0,1.0234162895927599,1.0000000000000009,-3.223981900452489,"-0.84,-1.82,-1.89,-3.22","0.422,0.406,0.405,0.383",0,10,-3.3146067415730336
NO,27,63,36,27,0.42857142857142855,3536,0.39819004524886875,-0.030381383322559796,-1.914027149321267,-6768,4.0,1.0234162895927599,1.0000000000000009,-3.0542986425339365,"-0.99,-1.77,-1.84,-3.05","0.413,0.400,0.399,0.380",0,10,-3.4634831460674156
NO,27,64,37,27,0.421875,3536,0.3930995475113122,-0.02877545248868779,-1.841628959276018,-6512,4.0,1.0234162895927599,1.0000000000000009,-2.746606334841629,"-0.94,-1.88,-1.81,-2.75","0.407,0.393,0.394,0.379",0,10,-3.4305949008498584
NO,27,65,38,27,0.4153846153846154,3536,0.3860294117647059,-0.02935520361990951,-1.9080882352941178,-6747,4.0,1.0234162895927599,1.0000000000000009,-2.8088235294117645,"-1.26,-1.85,-1.71,-2.81","0.396,0.387,0.389,0.372",0,10,-3.2464589235127477
NO,27,66,39,27,0.4090909090909091,3536,0.3803733031674208,-0.02871760592348832,-1.8953619909502262,-6702,4.0,1.0234162895927599,1.0000000000000009,-2.8099547511312215,"-1.17,-1.91,-1.69,-2.81","0.391,0.380,0.383,0.367",0,10,-3.441926345609065
NO,27,67,40,27,0.40298507462686567,3536,0.3803733031674208,-0.022611771459444874,-1.5149886877828054,-5357,4.0,1.0234162895927599,1.0000000000000009,-2.4434389140271495,"-0.78,-1.53,-1.31,-2.44","0.391,0.380,0.383,0.367",0,10,-3.084985835694051
NO,27,68,41,27,0.39705882352941174,3536,0.37641402714932126,-0.02064479638009048,-1.4038461538461537,-4964,4.0,1.0234162895927599,1.0000000000000009,-2.4615384615384617,"-0.54,-1.38,-1.23,-2.46","0.389,0.377,0.379,0.361",1,10,-3.1133144475920678
NO,27,69,42,27,0.391304347826087,3536,0.3707579185520362,-0.02054642927405076,-1.4177036199095023,-5013,4.0,1.0234162895927599,1.0000000000000009,-2.41289592760181,"-0.62,-1.40,-1.24,-2.41","0.382,0.371,0.373,0.356",0,10,-3.7393767705382435
NO,27,70,43,27,0.38571428571428573,3536,0.3656674208144796,-0.020046864899806116,-1.4032805429864252,-4962,4.0,1.0234162895927599,1.0000000000000009,-2.2941176470588234,"-0.55,-1.34,-1.42,-2.29","0.378,0.367,0.365,0.353",1,10,-3.6005665722379603
NO,28,30,2,28,0.9333333333333333,3632,0.7893722466960352,-0.14396108663729812,-4.3188325991189425,-15686,4.0,1.0252202643171804,1.0000000000000009,-5.037444933920705,"-3.42,-4.54,-5.04,-4.28","0.819,0.782,0.765,0.791",0,10,-5.704918032786885
NO,28,31,3,28,0.9032258064516129,3632,0.7742290748898678,-0.12899673156174507,-3.998898678414097,-14524,4.0,1.0252202643171804,1.0000000000000009,-4.715859030837004,"-3.28,-4.17,-4.72,-3.83","0.797,0.769,0.751,0.780",0,10,-5.385245901639344
NO,28,32,4,28,0.875,3632,0.7326541850220264,-0.1423458149779736,-4.5550660792951545,-16544,4.0,1.0252202643171804,1.0000000000000009,-5.022026431718062,"-4.00,-4.63,-5.02,-4.56","0.750,0.730,0.718,0.732",0,10,-5.442622950819672
NO,28,33,5,28,0.8484848484848485,3632,0.7158590308370044,-0.1326258176478441,-4.3766519823788546,-15896,4.0,1.0252202643171804,1.0000000000000009,-4.776431718061674,"-3.90,-4.63,-4.78,-4.19","0.730,0.708,0.704,0.721",0,10,-5.098360655737705
NO,28,34,6,28,0.8235294117647058,3632,0.7158590308370044,-0.10767038092770143,-3.66079295154185,-13296,4.0,1.0252202643171804,1.0000000000000009,-4.072687224669603,"-3.17,-3.92,-4.07,-3.47","0.730,0.708,0.704,0.721",0,10,-4.404371584699454
NO,28,35,7,28,0.8,3632,0.697136563876652,-0.10286343612334803,-3.600220264317181,-13076,4.0,1.0252202643171804,1.0000000000000009,-4.139867841409692,"-3.25,-4.14,-3.75,-3.25","0.707,0.682,0.693,0.707",0,10,-4.363636363636363
NO,28,36,8,28,0.7777777777777778,3632,0.6811674008810573,-0.09661037689672047,-3.4779735682819384,-12632,4.0,1.0252202643171804,1.0000000000000009,-3.814977973568282,"-3.14,-3.81,-3.78,-3.18","0.691,0.672,0.673,0.689",0,10,-4.4363636363636365
NO,28,37,9,28,0.7567567567567568,3632,0.6665748898678414,-0.09018186688891539,-3.3367290748898677,-12119,4.0,1.0252202643171804,1.0000000000000009,-3.8359030837004404,"-3.10,-3.43,-3.84,-2.98","0.673,0.664,0.653,0.676",0,10,-4.454545454545454
NO,28,38,10,28,0.7368421052631579,3632,0.6544603524229075,-0.0823817528402504,-3.1305066079295156,-11370,4.0,1.0252202643171804,1.0000000000000009,-3.643171806167401,"-2.76,-3.27,-3.64,-2.85","0.664,0.651,0.641,0.662",0,10,-4.212987012987013
NO,28,39,11,28,0.717948717948718,3632,0.6365638766519823,-0.08138484129673562,-3.1740088105726874,-11528,4.0,1.0252202643171804,1.0000000000000009,-3.64647577092511,"-2.70,-3.35,-3.65,-3.00","0.649,0.632,0.624,0.641",0,10,-4.093506493506493
NO,28,40,12,28,0.7,3632,0.6225220264317181,-0.0774779735682819,-3.0991189427312777,-11256,4.0,1.0252202643171804,1.0000000000000009,-3.6387665198237884,"-2.63,-3.29,-3.64,-2.85","0.634,0.618,0.609,0.629",0,10,-4.0
NO,28,41,13,28,0.6829268292682927,3632,0.6076541850220264,-0.07527264424626634,-3.086178414096916,-11209,4.0,1.0252202643171804,1.0000000000000009,-3.4812775330396475,"-2.58,-3.39,-3.48,-2.89","0.620,0.600,0.598,0.612",0,10,-4.0550964187327825
NO,28,42,14,28,0.6666666666666666,3632,0.5960903083700441,-0.07057635829662257,-2.96420704845815,-10766,4.0,1.0252202643171804,1.0000000000000009,-3.16079295154185,"-2.51,-3.16,-3.16,-3.02","0.607,0.591,0.591,0.595",0,10,-4.05607476635514
NO,28,43,15,28,0.6511627906976745,3632,0.585352422907489,-0.06581036779018545,-2.8298458149779737,-10278,4.0,1.0252202643171804,1.0000000000000009,-3.185022026431718,"-2.29,-3.19,-2.85,-3.00","0.598,0.577,0.585,0.581",0,10,-3.8878504672897196
NO,28,44,16,28,0.6363636363636364,3632,0.5600220264317181,-0.0763416099319183,-3.359030837004405,-12200,4.0,1.0252202643171804,1.0000000000000009,-3.5770925110132157,"-2.90,-3.58,-3.38,-3.58","0.570,0.555,0.559,0.555",0,10,-4.766355140186916
NO,28,45,17,28,0.6222222222222222,3632,0.5525881057268722,-0.06963411649535,-3.133535242290749,-11381,4.0,1.0252202643171804,1.0000000000000009,-3.5176211453744495,"-2.58,-3.52,-3.17,-3.27","0.565,0.544,0.552,0.550",0,10,-4.658878504672897
NO,28,46,18,28,0.6086956521739131,3632,0.5525881057268722,-0.05610754644704086,-2.5809471365638768,-9374,4.0,1.0252202643171804,1.0000000000000009,-2.973568281938326,"-2.01,-2.97,-2.62,-2.72","0.565,0.544,0.552,0.550",0,10,-4.140186915887851
NO,28,47,19,28,0.5957446808510638,3632,0.5440528634361234,-0.051691817414940444,-2.4295154185022025,-8824,4.0,1.0252202643171804,1.0000000000000009,-2.6883259911894273,"-1.91,-2.69,-2.43,-2.69","0.555,0.539,0.544,0.539",0,10,-4.0607476635514015
NO,28,48,20,28,0.5833333333333334,3632,0.5300110132158591,-0.05332232011747429,-2.5594713656387666,-9296,4.0,1.0252202643171804,1.0000000000000009,-2.8898678414096914,"-1.99,-2.84,-2.52,-2.89","0.542,0.524,0.531,0.523",0,10,-4.0
NO,28,49,21,28,0.5714285714285714,3632,0.5214757709251101,-0.04995280050346129,-2.4476872246696035,-8890,4.0,1.0252202643171804,1.0000000000000009,-3.0682819383259914,"-1.67,-2.64,-2.42,-3.07","0.537,0.518,0.522,0.509",0,10,-3.957943925233645
NO,28,50,22,28,0.56,3632,0.513215859030837,-0.04678414096916306,-2.33920704845815,-8496,4.0,1.0252202643171804,1.0000000000000009,-3.0,"-1.40,-2.72,-2.23,-3.00","0.532,0.506,0.515,0.500",0,10,-3.467289719626168
NO,28,51,23,28,0.5490196078431373,3632,0.5068832599118943,-0.04213634793124299,-2.148953744493392,-7805,4.0,1.0252202643171804,1.0000000000000009,-2.893171806167401,"-1.10,-2.50,-2.11,-2.89","0.528,0.500,0.508,0.492",0,10,-3.453271028037383
NO,28,52,24,28,0.5384615384615384,3632,0.49642070484581496,-0.04204083361572347,-2.186123348017621,-7940,4.0,1.0252202643171804,1.0000000000000009,-2.9162995594713657,"-0.91,-2.80,-2.11,-2.92","0.521,0.485,0.498,0.482",0,10,-3.2149532710280373
NO,28,53,25,28,0.5283018867924528,3632,0.486784140969163,-0.04151774582328982,-2.200440528634361,-7992,4.0,1.0252202643171804,1.0000000000000009,-3.0176211453744495,"-1.09,-2.61,-2.08,-3.02","0.508,0.479,0.489,0.471",0,10,-3.483957219251337
NO,28,54,26,28,0.5185185185185185,3632,0.47879955947136565,-0.039718959047152835,-2.1448237885462555,-7790,4.0,1.0252202643171804,1.0000000000000009,-3.200440528634361,"-1.12,-2.31,-1.95,-3.20","0.498,0.476,0.482,0.459",0,10,-3.4545454545454546
NO,28,55,27,28,0.509090909090909,3632,0.46806167400881055,-0.04102923508209849,-2.2566079295154187,-8196,4.0,1.0252202643171804,1.0000000000000009,-3.4680616740088106,"-1.35,-2.14,-2.07,-3.47","0.485,0.470,0.471,0.446",0,10,-3.4411764705882355
NO,28,56,28,28,0.5,3632,0.45759911894273125,-0.04240088105726875,-2.3744493392070485,-8624,4.0,1.0252202643171804,1.0000000000000009,-3.700440528634361,"-1.36,-2.16,-2.28,-3.70","0.476,0.461,0.459,0.434",0,10,-3.8545454545454545
NO,28,57,29,28,0.49122807017543857,3632,0.4501651982378855,-0.04106287193755309,-2.3405837004405288,-8501,4.0,1.0252202643171804,1.0000000000000009,-3.392070484581498,"-1.38,-2.20,-2.39,-3.39","0.467,0.453,0.449,0.432",0,10,-3.4233766233766234
NO,28,58,30,28,0.4827586206896552,3632,0.4441079295154185,-0.038650691174236695,-2.241740088105727,-8142,4.0,1.0252202643171804,1.0000000000000009,-3.407488986784141,"-1.11,-2.26,-2.19,-3.41","0.464,0.444,0.445,0.424",0,10,-3.444155844155844
NO,28,59,31,28,0.4745762711864407,3632,0.4369493392070485,-0.03762693197939221,-2.219988986784141,-8063,4.0,1.0252202643171804,1.0000000000000009,-3.5682819383259914,"-0.97,-2.20,-2.14,-3.57","0.458,0.437,0.438,0.414",0,10,-3.633766233766234
NO,28,60,32,28,0.4666666666666667,3632,0.4297907488986784,-0.036875917767988264,-2.212555066079295,-8036,4.0,1.0252202643171804,1.0000000000000009,-3.616740088105727,"-0.91,-2.23,-2.10,-3.62","0.452,0.430,0.432,0.406",0,10,-3.5324675324675323
NO,28,61,33,28,0.45901639344262296,3632,0.424284140969163,-0.03473225247345996,-2.118667400881057,-7695,4.0,1.0252202643171804,1.0000000000000009,-3.344713656387665,"-0.93,-2.00,-2.20,-3.34","0.444,0.426,0.423,0.404",0,10,-3.2085561497326203
NO,28,62,34,28,0.45161290322580644,3632,0.4193281938325991,-0.03228470939320732,-2.0016519823788546,-7270,4.0,1.0252202643171804,1.0000000000000009,-3.0770925110132157,"-0.89,-1.92,-2.12,-3.08","0.437,0.421,0.417,0.402",0,10,-2.877922077922078
NO,28,63,35,28,0.4444444444444444,3632,0.41354625550660795,-0.030898188937836468,-1.9465859030837005,-7070,4.0,1.0252202643171804,1.0000000000000009,-2.883259911894273,"-1.01,-1.84,-2.05,-2.88","0.428,0.415,0.412,0.399",0,10,-2.9010695187165774
NO,28,64,36,28,0.4375,3632,0.40776431718061673,-0.02973568281938327,-1.9030837004405285,-6912,4.0,1.0252202643171804,1.0000000000000009,-2.555066079295154,"-1.07,-1.99,-1.99,-2.56","0.421,0.406,0.406,0.398",0,10,-2.9641873278236917
NO,28,65,37,28,0.4307692307692308,3632,0.4003303964757709,-0.030438834293459893,-1.97852422907489,-7186,4.0,1.0252202643171804,1.0000000000000009,-2.7301762114537445,"-1.37,-1.94,-1.87,-2.73","0.410,0.401,0.402,0.389",0,10,-2.789719626168224
NO,28,66,38,28,0.42424242424242425,3632,0.3937224669603524,-0.030519957282071852,-2.01431718061674,-7316,4.0,1.0252202643171804,1.0000000000000009,-2.7775330396475773,"-1.40,-2.05,-1.83,-2.78","0.403,0.393,0.396,0.382",0,10,-3.0186915887850465
NO,28,67,39,28,0.417910447761194,3632,0.3937224669603524,-0.024187980800841613,-1.6205947136563876,-5886,4.0,1.0252202643171804,1.0000000000000009,-2.395374449339207,"-0.99,-1.66,-1.44,-2.40","0.403,0.393,0.396,0.382",0,10,-2.6401869158878504
NO,28,68,40,28,0.4117647058823529,3632,0.38959251101321585,-0.022172194869137074,-1.5077092511013215,-5476,4.0,1.0252202643171804,1.0000000000000009,-2.3876651982378854,"-0.74,-1.49,-1.41,-2.39","0.401,0.390,0.391,0.377",0,10,-2.5234159779614327
NO,28,69,41,28,0.4057971014492754,3632,0.3838105726872247,-0.021986528762050705,-1.5170704845814977,-5510,4.0,1.0252202643171804,1.0000000000000009,-2.314977973568282,"-0.87,-1.48,-1.40,-2.31","0.393,0.384,0.385,0.372",0,10,-3.0991735537190084
NO,28,70,42,28,0.4,3632,0.37857929515418504,-0.021420704845814986,-1.4994493392070485,-5446,4.0,1.0252202643171804,1.0000000000000009,-2.1740088105726874,"-0.79,-1.40,-1.63,-2.17","0.389,0.380,0.377,0.369",0,10,-2.931129476584022
NO,29,30,1,29,0.9666666666666667,3632,0.7893722466960352,-0.17729441997063144,-5.3188325991189425,-19318,4.0,1.0252202643171804,1.0000000000000009,-6.037444933920705,"-4.42,-5.54,-6.04,-5.28","0.819,0.782,0.765,0.791",0,10,-6.704918032786885
NO,29,31,2,29,0.9354838709677419,3632,0.7742290748898678,-0.16125479607787407,-4.998898678414097,-18156,4.0,1.0252202643171804,1.0000000000000009,-5.715859030837004,"-4.28,-5.17,-5.72,-4.83","0.797,0.769,0.751,0.780",0,10,-6.385245901639344
NO,29,32,3,29,0.90625,3632,0.7326541850220264,-0.1735958149779736,-5.5550660792951545,-20176,4.0,1.0252202643171804,1.0000000000000009,-6.022026431718062,"-5.00,-5.63,-6.02,-5.56","0.750,0.730,0.718,0.732",0,10,-6.442622950819672
NO,29,33,4,29,0.8787878787878788,3632,0.7158590308370044,-0.16292884795087437,-5.3766519823788546,-19528,4.0,1.0252202643171804,1.0000000000000009,-5.776431718061674,"-4.90,-5.63,-5.78,-5.19","0.730,0.708,0.704,0.721",0,10,-6.098360655737705
NO,29,34,5,29,0.8529411764705882,3632,0.7158590308370044,-0.13708214563358379,-4.6607929515418505,-16928,4.0,1.0252202643171804,1.0000000000000009,-5.072687224669603,"-4.17,-4.92,-5.07,-4.47","0.730,0.708,0.704,0.721",0,10,-5.404371584699454
NO,29,35,6,29,0.8285714285714286,3632,0.697136563876652,-0.1314348646947766,-4.600220264317181,-16708,4.0,1.0252202643171804,1.0000000000000009,-5.139867841409692,"-4.25,-5.14,-4.75,-4.25","0.707,0.682,0.693,0.707",0,10,-5.363636363636363
NO,29,36,7,29,0.8055555555555556,3632,0.6811674008810573,-0.12438815467449826,-4.477973568281938,-16264,4.0,1.0252202643171804,1.0000000000000009,-4.814977973568282,"-4.14,-4.81,-4.78,-4.18","0.691,0.672,0.673,0.689",0,10,-5.4363636363636365
NO,29,37,8,29,0.7837837837837838,3632,0.6665748898678414,-0.11720889391594236,-4.336729074889868,-15751,4.0,1.0252202643171804,1.0000000000000009,-4.83590308370044,"-4.10,-4.43,-4.84,-3.98","0.673,0.664,0.653,0.676",0,10,-5.454545454545454
NO,29,38,9,29,0.7631578947368421,3632,0.6544603524229075,-0.10869754231393469,-4.130506607929515,-15002,4.0,1.0252202643171804,1.0000000000000009,-4.643171806167401,"-3.76,-4.27,-4.64,-3.85","0.664,0.651,0.641,0.662",0,10,-5.212987012987013
NO,29,39,10,29,0.7435897435897436,3632,0.6365638766519823,-0.10702586693776128,-4.174008810572687,-15160,4.0,1.0252202643171804,1.0000000000000009,-4.64647577092511,"-3.70,-4.35,-4.65,-4.00","0.649,0.632,0.624,0.641",0,10,-5.093506493506493
NO,29,40,11,29,0.725,3632,0.6225220264317181,-0.10247797356828192,-4.099118942731278,-14888,4.0,1.0252202643171804,1.0000000000000009,-4.638766519823789,"-3.63,-4.29,-4.64,-3.85","0.634,0.618,0.609,0.629",0,10,-5.0
NO,29,41,12,29,0.7073170731707317,3632,0.6076541850220264,-0.09966288814870528,-4.086178414096916,-14841,4.0,1.0252202643171804,1.0000000000000009,-4.4812775330396475,"-3.58,-4.39,-4.48,-3.89","0.620,0.600,0.598,0.612",0,10,-5.0550964187327825
NO,29,42,13,29,0.6904761904761905,3632,0.5960903083700441,-0.0943858821061464,-3.96420704845815,-14398,4.0,1.0252202643171804,1.0000000000000009,-4.1607929515418505,"-3.51,-4.16,-4.16,-4.02","0.607,0.591,0.591,0.595",0,10,-5.05607476635514
NO,29,43,14,29,0.6744186046511628,3632,0.585352422907489,-0.08906618174367376,-3.8298458149779737,-13910,4.0,1.0252202643171804,1.0000000000000009,-4.185022026431718,"-3.29,-4.19,-3.85,-4.00","0.598,0.577,0.585,0.581",0,10,-4.88785046728972
NO,29,44,15,29,0.6590909090909091,3632,0.5600220264317181,-0.099068882659191,-4.359030837004405,-15832,4.0,1.0252202643171804,1.0000000000000009,-4.577092511013216,"-3.90,-4.58,-4.38,-4.58","0.570,0.555,0.559,0.555",0,10,-5.766355140186916
NO,29,45,16,29,0.6444444444444445,3632,0.5525881057268722,-0.09185633871757226,-4.1335352422907485,-15013,4.0,1.0252202643171804,1.0000000000000009,-4.5176211453744495,"-3.58,-4.52,-4.17,-4.27","0.565,0.544,0.552,0.550",0,10,-5.658878504672897
NO,29,46,17,29,0.6304347826086957,3632,0.5525881057268722,-0.07784667688182345,-3.5809471365638768,-13006,4.0,1.0252202643171804,1.0000000000000009,-3.973568281938326,"-3.01,-3.97,-3.62,-3.72","0.565,0.544,0.552,0.550",0,10,-5.140186915887851
NO,29,47,18,29,0.6170212765957447,3632,0.5440528634361234,-0.07296841315962133,-3.4295154185022025,-12456,4.0,1.0252202643171804,1.0000000000000009,-3.6883259911894273,"-2.91,-3.69,-3.43,-3.69","0.555,0.539,0.544,0.539",0,10,-5.0607476635514015
NO,29,48,19,29,0.6041666666666666,3632,0.5300110132158591,-0.07415565345080755,-3.5594713656387666,-12928,4.0,1.0252202643171804,1.0000000000000009,-3.8898678414096914,"-2.99,-3.84,-3.52,-3.89","0.542,0.524,0.531,0.523",0,10,-5.0
NO,29,49,20,29,0.5918367346938775,3632,0.5214757709251101,-0.07036096376876744,-3.4476872246696035,-12522,4.0,1.0252202643171804,1.0000000000000009,-4.068281938325991,"-2.67,-3.64,-3.42,-4.07","0.537,0.518,0.522,0.509",0,10,-4.957943925233645
NO,29,50,21,29,0.58,3632,0.513215859030837,-0.06678414096916296,-3.33920704845815,-12128,4.0,1.0252202643171804,1.0000000000000009,-4.0,"-2.40,-3.72,-3.23,-4.00","0.532,0.506,0.515,0.500",0,10,-4.4672897196261685
NO,29,51,22,29,0.5686274509803921,3632,0.5068832599118943,-0.06174419106849782,-3.148953744493392,-11437,4.0,1.0252202643171804,1.0000000000000009,-3.893171806167401,"-2.10,-3.50,-3.11,-3.89","0.528,0.500,0.508,0.492",0,10,-4.453271028037383
NO,29,52,23,29,0.5576923076923077,3632,0.49642070484581496,-0.061271602846492745,-3.186123348017621,-11572,4.0,1.0252202643171804,1.0000000000000009,-3.9162995594713657,"-1.91,-3.80,-3.11,-3.92","0.521,0.485,0.498,0.482",0,10,-4.214953271028038
NO,29,53,24,29,0.5471698113207547,3632,0.486784140969163,-0.0603856703515917,-3.200440528634361,-11624,4.0,1.0252202643171804,1.0000000000000009,-4.0176211453744495,"-2.09,-3.61,-3.08,-4.02","0.508,0.479,0.489,0.471",0,10,-4.483957219251337
NO,29,54,25,29,0.5370370370370371,3632,0.47879955947136565,-0.058237477565671436,-3.1448237885462555,-11422,4.0,1.0252202643171804,1.0000000000000009,-4.200440528634362,"-2.12,-3.31,-2.95,-4.20","0.498,0.476,0.482,0.459",0,10,-4.454545454545454
NO,29,55,26,29,0.5272727272727272,3632,0.46806167400881055,-0.05921105326391668,-3.2566079295154187,-11828,4.0,1.0252202643171804,1.0000000000000009,-4.46806167400881,"-2.35,-3.14,-3.07,-4.47","0.485,0.470,0.471,0.446",0,10,-4.4411764705882355
NO,29,56,27,29,0.5178571428571429,3632,0.45759911894273125,-0.06025802391441165,-3.3744493392070485,-12256,4.0,1.0252202643171804,1.0000000000000009,-4.700440528634362,"-2.36,-3.16,-3.28,-4.70","0.476,0.461,0.459,0.434",0,10,-4.8545454545454545
NO,29,57,28,29,0.5087719298245614,3632,0.4501651982378855,-0.05860673158667595,-3.3405837004405288,-12133,4.0,1.0252202643171804,1.0000000000000009,-4.392070484581498,"-2.38,-3.20,-3.39,-4.39","0.467,0.453,0.449,0.432",0,10,-4.423376623376623
NO,29,58,29,29,0.5,3632,0.4441079295154185,-0.0558920704845815,-3.241740088105727,-11774,4.0,1.0252202643171804,1.0000000000000009,-4.407488986784141,"-2.11,-3.26,-3.19,-4.41","0.464,0.444,0.445,0.424",0,10,-4.444155844155844
NO,29,59,30,29,0.4915254237288136,3632,0.4369493392070485,-0.0545760845217651,-3.219988986784141,-11695,4.0,1.0252202643171804,1.0000000000000009,-4.568281938325991,"-1.97,-3.20,-3.14,-4.57","0.458,0.437,0.438,0.414",0,10,-4.6337662337662335
NO,29,60,31,29,0.48333333333333334,3632,0.4297907488986784,-0.05354258443465493,-3.212555066079295,-11668,4.0,1.0252202643171804,1.0000000000000009,-4.616740088105727,"-1.91,-3.23,-3.10,-4.62","0.452,0.430,0.432,0.406",0,10,-4.532467532467533
NO,29,61,32,29,0.47540983606557374,3632,0.424284140969163,-0.05112569509641074,-3.118667400881057,-11327,4.0,1.0252202643171804,1.0000000000000009,-4.344713656387666,"-1.93,-3.00,-3.20,-4.34","0.444,0.426,0.423,0.404",0,10,-4.208556149732621
